run,candidate_idx,candidate_name,duration_ns,cpu_cycles,heap_allocs,heap_bytes,system
1532,1,Trey,2484200,24846,77,29824,sequential
1532,2,Will,2744800,27452,77,29824,sequential
1532,3,George,2505000,25053,77,29824,sequential
1532,4,Jess,2689000,26893,77,29824,sequential
1533,0,Marcus,2823500,28238,77,29824,sequential
1533,1,Trey,2356400,23568,77,29824,sequential
1533,2,Will,2442200,24426,79,32136,sequential
1533,3,George,2954100,29545,77,29824,sequential
1533,4,Jess,2725100,27256,77,29824,sequential
1534,0,Marcus,2680000,26806,77,29824,sequential
1534,1,Trey,2570000,25705,77,29824,sequential
1534,2,Will,2540500,25409,77,29824,sequential
1534,3,George,2685500,26859,77,29824,sequential
1534,4,Jess,2974700,29752,77,29824,sequential
1535,0,Marcus,2835900,28363,77,29824,sequential
1535,1,Trey,2889500,28901,77,29824,sequential
1535,2,Will,2907900,29084,77,29824,sequential
1535,3,George,2533700,25342,77,29824,sequential
1535,4,Jess,2494400,24948,77,29824,sequential
1536,0,Marcus,2717900,27183,77,29824,sequential
1536,1,Trey,3129900,31304,77,29824,sequential
1536,2,Will,2692200,26926,77,29824,sequential
1536,3,George,2899700,29001,77,29824,sequential
1536,4,Jess,2576200,25764,77,29824,sequential
1537,0,Marcus,2464500,24649,77,29824,sequential
1537,1,Trey,2496800,24971,77,29824,sequential
1537,2,Will,2644100,26446,77,29824,sequential
1537,3,George,2622700,26232,77,29824,sequential
1537,4,Jess,2567500,25679,77,29824,sequential
1538,0,Marcus,2339000,23393,77,29824,sequential
1538,1,Trey,2391100,23915,77,29824,sequential
1538,2,Will,2581200,25815,77,29824,sequential
1538,3,George,2860500,28609,77,29824,sequential
1538,4,Jess,2716000,27165,77,29824,sequential
1539,0,Marcus,2351300,23517,77,29824,sequential
1539,1,Trey,2783400,27837,77,29824,sequential
1539,2,Will,2304500,23049,77,29824,sequential
1539,3,George,2397200,23975,77,29824,sequential
1539,4,Jess,2336700,23370,77,29824,sequential
1540,0,Marcus,2441400,24417,77,29824,sequential
1540,1,Trey,2499400,24997,77,29824,sequential
1540,2,Will,2271000,22714,77,29824,sequential
1540,3,George,2619100,26195,77,29824,sequential
1540,4,Jess,2564600,25650,77,29824,sequential
1541,0,Marcus,2533200,25338,77,29824,sequential
1541,1,Trey,2379700,23801,77,29824,sequential
1541,2,Will,2469700,24700,77,29824,sequential
1541,3,George,2819300,28196,77,29824,sequential
1541,4,Jess,2241600,22420,77,29824,sequential
1542,0,Marcus,2461900,24623,77,29824,sequential
1542,1,Trey,2476500,24771,77,29824,sequential
1542,2,Will,2810800,28114,77,29824,sequential
1542,3,George,2430700,24310,77,29824,sequential
1542,4,Jess,2674300,26748,77,29824,sequential
1543,0,Marcus,2622800,26233,77,29824,sequential
1543,1,Trey,2696500,26969,77,29824,sequential
1543,2,Will,2629100,26297,77,29824,sequential
1543,3,George,2284600,22850,77,29824,sequential
1543,4,Jess,2788300,27887,77,29824,sequential
1544,0,Marcus,2963700,29641,77,29824,sequential
1544,1,Trey,2432100,24325,77,29824,sequential
1544,2,Will,2410200,24104,77,29824,sequential
1544,3,George,2303100,23035,77,29824,sequential
1544,4,Jess,2456400,24566,77,29824,sequential
1545,0,Marcus,2951300,29518,77,29824,sequential
1545,1,Trey,2556800,25572,77,29824,sequential
1545,2,Will,2619800,26202,77,29824,sequential
1545,3,George,2533300,25337,77,29824,sequential
1545,4,Jess,2842700,28431,77,29824,sequential
1546,0,Marcus,2764300,27647,77,29824,sequential
1546,1,Trey,2930900,29315,77,29824,sequential
1546,2,Will,2343200,23436,77,29824,sequential
1546,3,George,2628300,26288,77,29824,sequential
1546,4,Jess,2754700,27550,77,29824,sequential
1547,0,Marcus,2302000,23024,77,29824,sequential
1547,1,Trey,2691700,26921,77,29824,sequential
1547,2,Will,2575400,25759,77,29824,sequential
1547,3,George,2658900,26593,77,29824,sequential
1547,4,Jess,2628700,26293,77,29824,sequential
1548,0,Marcus,3019000,30194,77,29824,sequential
1548,1,Trey,2484300,24847,77,29824,sequential
1548,2,Will,2316400,23168,77,29824,sequential
1548,3,George,2463800,24644,77,29824,sequential
1548,4,Jess,2308200,23085,77,29824,sequential
1549,0,Marcus,2871400,28718,77,29824,sequential
1549,1,Trey,2513900,25144,77,29824,sequential
1549,2,Will,2426400,24267,77,29824,sequential
1549,3,George,2883000,28835,77,29824,sequential
1549,4,Jess,2637600,26380,77,29824,sequential
1550,0,Marcus,2739600,27401,77,29824,sequential
1550,1,Trey,2665100,26656,77,29824,sequential
1550,2,Will,2460400,24606,77,29824,sequential
1550,3,George,2563300,25637,77,29824,sequential
1550,4,Jess,2333400,23338,77,29824,sequential
1551,0,Marcus,2592800,25933,77,29824,sequential
1551,1,Trey,2472300,24728,77,29824,sequential
1551,2,Will,2394400,23947,77,29824,sequential
1551,3,George,2800000,28003,77,29824,sequential
1551,4,Jess,2990200,29906,77,29824,sequential
1552,0,Marcus,2353200,23535,77,29824,sequential
1552,1,Trey,2402900,24033,77,29824,sequential
1552,2,Will,2387500,23877,77,29824,sequential
1552,3,George,2298200,22985,77,29824,sequential
1552,4,Jess,2580400,25808,79,32136,sequential
1553,0,Marcus,2229900,22302,77,29824,sequential
1553,1,Trey,2765200,27653,77,29824,sequential
1553,2,Will,2379700,23802,77,29824,sequential
1553,3,George,2629200,26297,77,29824,sequential
1553,4,Jess,2367800,23682,77,29824,sequential
1554,0,Marcus,2858700,28590,77,29824,sequential
1554,1,Trey,2640400,26408,77,29824,sequential
1554,2,Will,2620500,26209,77,29824,sequential
1554,3,George,2484900,24853,77,29824,sequential
1554,4,Jess,2404700,24051,77,29824,sequential
1555,0,Marcus,2985400,29859,77,29824,sequential
1555,1,Trey,2686300,26867,77,29824,sequential
1555,2,Will,2374400,23748,77,29824,sequential
1555,3,George,2583900,25844,77,29824,sequential
1555,4,Jess,2275200,22754,77,29824,sequential
1556,0,Marcus,2298500,22989,77,29824,sequential
1556,1,Trey,2277000,22773,77,29824,sequential
1556,2,Will,2735100,27355,77,29824,sequential
1556,3,George,2310000,23104,77,29824,sequential
1556,4,Jess,2323400,23238,77,29824,sequential
1557,0,Marcus,2377300,23778,77,29824,sequential
1557,1,Trey,2294500,22950,77,29824,sequential
1557,2,Will,2503800,25043,77,29824,sequential
1557,3,George,2297600,22980,77,29824,sequential
1557,4,Jess,2344500,23448,77,29824,sequential
1558,0,Marcus,2397700,23980,77,29824,sequential
1558,1,Trey,2325200,23255,77,29824,sequential
1558,2,Will,2724300,27246,77,29824,sequential
1558,3,George,2307400,23078,77,29824,sequential
1558,4,Jess,2441200,24416,77,29824,sequential
1559,0,Marcus,2615900,26163,77,29824,sequential
1559,1,Trey,2567200,25675,77,29824,sequential
1559,2,Will,2410300,24107,77,29824,sequential
1559,3,George,2332100,23326,77,29824,sequential
1559,4,Jess,2311000,23114,77,29824,sequential
1560,0,Marcus,2331400,23318,77,29824,sequential
1560,1,Trey,2292400,22928,77,29824,sequential
1560,2,Will,2468800,24692,77,29824,sequential
1560,3,George,2576900,25772,77,29824,sequential
1560,4,Jess,2398400,23989,77,29824,sequential
1561,0,Marcus,2475000,24756,77,29824,sequential
1561,1,Trey,2321400,23218,77,29824,sequential
1561,2,Will,2398500,23989,77,29824,sequential
1561,3,George,2289500,22898,77,29824,sequential
1561,4,Jess,2532500,25329,77,29824,sequential
1562,0,Marcus,2455500,24559,77,29824,sequential
1562,1,Trey,2520600,25212,77,29824,sequential
1562,2,Will,2494000,24944,77,29824,sequential
1562,3,George,2303200,23035,77,29824,sequential
1562,4,Jess,2351700,23521,77,29824,sequential
1563,0,Marcus,2625200,26256,77,29824,sequential
1563,1,Trey,2947900,29484,77,29824,sequential
1563,2,Will,2287000,22875,77,29824,sequential
1563,3,George,2489500,24899,77,29824,sequential
1563,4,Jess,2309600,23100,77,29824,sequential
1564,0,Marcus,2490300,24906,77,29824,sequential
1564,1,Trey,2478800,24792,77,29824,sequential
1564,2,Will,2350700,23511,77,29824,sequential
1564,3,George,2344100,23445,77,29824,sequential
1564,4,Jess,2475600,24759,77,29824,sequential
1565,0,Marcus,2378200,23786,77,29824,sequential
1565,1,Trey,2321300,23215,77,29824,sequential
1565,2,Will,2329000,23293,77,29824,sequential
1565,3,George,2701200,27017,77,29824,sequential
1565,4,Jess,2336600,23370,77,29824,sequential
1566,0,Marcus,2535100,25354,77,29824,sequential
1566,1,Trey,2313800,23141,77,29824,sequential
1566,2,Will,2343400,23437,77,29824,sequential
1566,3,George,2612500,26128,77,29824,sequential
1566,4,Jess,2457000,24575,77,29824,sequential
1567,0,Marcus,2429100,24295,77,29824,sequential
1567,1,Trey,2294200,22946,77,29824,sequential
1567,2,Will,2400600,24009,77,29824,sequential
1567,3,George,2442500,24429,77,29824,sequential
1567,4,Jess,2700800,27013,77,29824,sequential
1568,0,Marcus,2300900,23013,77,29824,sequential
1568,1,Trey,2340100,23405,77,29824,sequential
1568,2,Will,2265600,22660,77,29824,sequential
1568,3,George,2370300,23707,77,29824,sequential
1568,4,Jess,2297200,22974,77,29824,sequential
1569,0,Marcus,2334900,23354,77,29824,sequential
1569,1,Trey,2375500,23758,77,29824,sequential
1569,2,Will,2321500,23219,77,29824,sequential
1569,3,George,2391100,23914,77,29824,sequential
1569,4,Jess,2559500,25600,77,29824,sequential
1570,0,Marcus,2397600,23980,77,29824,sequential
1570,1,Trey,2409200,24096,77,29824,sequential
1570,2,Will,2279900,22803,77,29824,sequential
1570,3,George,2290000,22904,77,29824,sequential
1570,4,Jess,2561400,25618,77,29824,sequential
1571,0,Marcus,2379700,23801,77,29824,sequential
1571,1,Trey,2276400,22767,77,29824,sequential
1571,2,Will,2380400,23808,77,29824,sequential
1571,3,George,2445600,24459,77,29824,sequential
1571,4,Jess,2319000,23194,77,29824,sequential
1572,0,Marcus,2473700,24741,79,32136,sequential
1572,1,Trey,2290200,22906,77,29824,sequential
1572,2,Will,2592400,25927,77,29824,sequential
1572,3,George,2281300,22817,77,29824,sequential
1572,4,Jess,2280300,22807,77,29824,sequential
1573,0,Marcus,2269700,22700,77,29824,sequential
1573,1,Trey,2515100,25156,77,29824,sequential
1573,2,Will,2449400,24497,77,29824,sequential
1573,3,George,2336900,23374,77,29824,sequential
1573,4,Jess,2282600,22830,77,29824,sequential
1574,0,Marcus,2552100,25523,77,29824,sequential
1574,1,Trey,2608400,26088,77,29824,sequential
1574,2,Will,2333500,23340,77,29824,sequential
1574,3,George,2324800,23252,77,29824,sequential
1574,4,Jess,2367500,23679,77,29824,sequential
1575,0,Marcus,2665700,26660,77,29824,sequential
1575,1,Trey,2294400,22949,77,29824,sequential
1575,2,Will,2439500,24399,77,29824,sequential
1575,3,George,2390600,23910,77,29824,sequential
1575,4,Jess,2375600,23761,77,29824,sequential
1576,0,Marcus,2552000,25525,77,29824,sequential
1576,1,Trey,2440500,24409,77,29824,sequential
1576,2,Will,2531100,25317,77,29824,sequential
1576,3,George,2315400,23157,77,29824,sequential
1576,4,Jess,2251900,22522,77,29824,sequential
1577,0,Marcus,2536000,25364,77,29824,sequential
1577,1,Trey,2325800,23262,77,29824,sequential
1577,2,Will,2541800,25423,77,29824,sequential
1577,3,George,2284500,22849,77,29824,sequential
1577,4,Jess,2564900,25653,77,29824,sequential
1578,0,Marcus,2319700,23200,77,29824,sequential
1578,1,Trey,2292700,22930,77,29824,sequential
1578,2,Will,2655000,26553,77,29824,sequential
1578,3,George,2322500,23229,77,29824,sequential
1578,4,Jess,2312300,23126,77,29824,sequential
1579,0,Marcus,2352500,23529,77,29824,sequential
1579,1,Trey,2328400,23286,77,29824,sequential
1579,2,Will,2743800,27443,77,29824,sequential
1579,3,George,2310800,23112,77,29824,sequential
1579,4,Jess,2649000,26493,77,29824,sequential
1580,0,Marcus,2381100,23815,77,29824,sequential
1580,1,Trey,2328100,23285,77,29824,sequential
1580,2,Will,2478500,24788,77,29824,sequential
1580,3,George,2479800,24801,77,29824,sequential
1580,4,Jess,2304500,23048,77,29824,sequential
1581,0,Marcus,2295600,22962,77,29824,sequential
1581,1,Trey,2296300,22967,77,29824,sequential
1581,2,Will,2562500,25629,77,29824,sequential
1581,3,George,2421000,24215,77,29824,sequential
1581,4,Jess,2302000,23024,77,29824,sequential
1582,0,Marcus,2342900,23433,77,29824,sequential
1582,1,Trey,2320800,23212,77,29824,sequential
1582,2,Will,2305700,23060,77,29824,sequential
1582,3,George,2465500,24658,77,29824,sequential
1582,4,Jess,2299700,23000,77,29824,sequential
1583,0,Marcus,2295600,22959,77,29824,sequential
1583,1,Trey,2284500,22850,77,29824,sequential
1583,2,Will,2353000,23534,77,29824,sequential
1583,3,George,2396700,23971,77,29824,sequential
1583,4,Jess,2363500,23639,77,29824,sequential
1584,0,Marcus,2284600,22850,77,29824,sequential
1584,1,Trey,2298900,22993,77,29824,sequential
1584,2,Will,2530800,25311,77,29824,sequential
1584,3,George,2304800,23052,77,29824,sequential
1584,4,Jess,2389900,23903,77,29824,sequential
1585,0,Marcus,2819500,28199,77,29824,sequential
1585,1,Trey,2280600,22811,77,29824,sequential
1585,2,Will,2284300,22848,77,29824,sequential
1585,3,George,2287200,22878,77,29824,sequential
1585,4,Jess,2674000,26745,77,29824,sequential
1586,0,Marcus,2482100,24825,77,29824,sequential
1586,1,Trey,2660000,26639,80,30680,sequential
1586,2,Will,2605700,26063,77,29824,sequential
1586,3,George,2340600,23410,77,29824,sequential
1586,4,Jess,2634700,26353,77,29824,sequential
1587,0,Marcus,2629100,26295,77,29824,sequential
1587,1,Trey,2395900,23962,77,29824,sequential
1587,2,Will,2272600,22729,77,29824,sequential
1587,3,George,2619800,26202,77,29824,sequential
1587,4,Jess,2573400,25738,79,30000,sequential
1588,0,Marcus,2507100,25076,77,29824,sequential
1588,1,Trey,2663600,26640,77,29824,sequential
1588,2,Will,2395500,23960,77,29824,sequential
1588,3,George,2652700,26530,77,29824,sequential
1588,4,Jess,2516300,25166,77,29824,sequential
1589,0,Marcus,2360800,23612,77,29824,sequential
1589,1,Trey,2487800,24882,77,29824,sequential
1589,2,Will,2283000,22833,77,29824,sequential
1589,3,George,2261600,22620,77,29824,sequential
1589,4,Jess,2340600,23412,77,29824,sequential
1590,0,Marcus,2753400,27538,77,29824,sequential
1590,1,Trey,2517500,25180,77,29824,sequential
1590,2,Will,2426500,24269,77,29824,sequential
1590,3,George,2939500,29398,77,29824,sequential
1590,4,Jess,2876800,28772,77,29824,sequential
1591,0,Marcus,2606900,26072,77,29824,sequential
1591,1,Trey,2367500,23679,77,29824,sequential
1591,2,Will,2875700,28760,79,32136,sequential
1591,3,George,2472200,24725,77,29824,sequential
1591,4,Jess,2343000,23434,77,29824,sequential
1592,0,Marcus,2267100,22674,77,29824,sequential
1592,1,Trey,2287300,22876,77,29824,sequential
1592,2,Will,2369000,23693,77,29824,sequential
1592,3,George,2261900,22623,77,29824,sequential
1592,4,Jess,2278400,22786,77,29824,sequential
1593,0,Marcus,2691800,26921,77,29824,sequential
1593,1,Trey,2537000,25374,77,29824,sequential
1593,2,Will,2249700,22501,77,29824,sequential
1593,3,George,2899300,28997,77,29824,sequential
1593,4,Jess,2539100,25397,77,29824,sequential
1594,0,Marcus,2620200,26208,77,29824,sequential
1594,1,Trey,2685400,26859,77,29824,sequential
1594,2,Will,2529500,25297,77,29824,sequential
1594,3,George,2420000,24203,77,29824,sequential
1594,4,Jess,2278800,22790,77,29824,sequential
1595,0,Marcus,2307700,23081,77,29824,sequential
1595,1,Trey,2361900,23623,77,29824,sequential
1595,2,Will,2709100,27095,77,29824,sequential
1595,3,George,2632700,26330,77,29824,sequential
1595,4,Jess,2499100,24996,77,29824,sequential
1596,0,Marcus,2411500,24118,77,29824,sequential
1596,1,Trey,2690000,26904,77,29824,sequential
1596,2,Will,3808700,38091,77,29824,sequential
1596,3,George,2735900,27362,77,29824,sequential
1596,4,Jess,2454900,24553,77,29824,sequential
1597,0,Marcus,2835900,28364,77,29824,sequential
1597,1,Trey,2652900,26534,77,29824,sequential
1597,2,Will,2580200,25806,77,29824,sequential
1597,3,George,2379700,23800,77,29824,sequential
1597,4,Jess,2416800,24172,77,29824,sequential
1598,0,Marcus,2683700,26841,77,29824,sequential
1598,1,Trey,2475900,24762,77,29824,sequential
1598,2,Will,2303700,23042,77,29824,sequential
1598,3,George,2485800,24861,77,29824,sequential
1598,4,Jess,2899200,28997,77,29824,sequential
1599,0,Marcus,2699600,27000,77,29824,sequential
1599,1,Trey,2656200,26565,77,29824,sequential
1599,2,Will,2630300,26306,77,29824,sequential
1599,3,George,2577400,25778,77,29824,sequential
1599,4,Jess,2775900,27764,77,29824,sequential
1600,0,Marcus,2412400,24129,77,29824,sequential
1600,1,Trey,2617900,26184,77,29824,sequential
1600,2,Will,2433000,24336,77,29824,sequential
1600,3,George,2294900,22953,77,29824,sequential
1600,4,Jess,2313800,23142,77,29824,sequential
1601,0,Marcus,3033900,30344,77,29824,sequential
1601,1,Trey,2760800,27612,77,29824,sequential
1601,2,Will,2387100,23875,77,29824,sequential
1601,3,George,2422500,24229,77,29824,sequential
1601,4,Jess,2545100,25454,77,29824,sequential
1602,0,Marcus,2383500,23840,77,29824,sequential
1602,1,Trey,2497400,24978,77,29824,sequential
1602,2,Will,2349400,23497,77,29824,sequential
1602,3,George,2366500,23669,77,29824,sequential
1602,4,Jess,2498700,24991,77,29824,sequential
1603,0,Marcus,2346800,23470,77,29824,sequential
1603,1,Trey,2615700,26160,77,29824,sequential
1603,2,Will,2393000,23935,77,29824,sequential
1603,3,George,2538700,25390,77,29824,sequential
1603,4,Jess,2637000,26375,77,29824,sequential
1604,0,Marcus,2536100,25364,77,29824,sequential
1604,1,Trey,2634800,26351,77,29824,sequential
1604,2,Will,2508000,25084,77,29824,sequential
1604,3,George,2291000,22914,77,29824,sequential
1604,4,Jess,3084300,30849,77,29824,sequential
1605,0,Marcus,2276900,22773,77,29824,sequential
1605,1,Trey,2321300,23217,77,29824,sequential
1605,2,Will,2257600,22579,77,29824,sequential
1605,3,George,2311900,23122,77,29824,sequential
1605,4,Jess,3001200,30017,77,29824,sequential
1606,0,Marcus,2645000,26454,77,29824,sequential
1606,1,Trey,2648100,26486,77,29824,sequential
1606,2,Will,2781000,27814,77,29824,sequential
1606,3,George,2315100,23155,77,29824,sequential
1606,4,Jess,2630100,26305,77,29824,sequential
1607,0,Marcus,2424600,24250,77,29824,sequential
1607,1,Trey,2523200,25237,77,29824,sequential
1607,2,Will,2468500,24689,77,29824,sequential
1607,3,George,2454400,24549,77,29824,sequential
1607,4,Jess,2635300,26358,77,29824,sequential
1608,0,Marcus,2547100,25476,77,29824,sequential
1608,1,Trey,2628800,26293,77,29824,sequential
1608,2,Will,2634700,26351,77,29824,sequential
1608,3,George,2283900,22843,77,29824,sequential
1608,4,Jess,2387500,23879,77,29824,sequential
1609,0,Marcus,2533900,25344,77,29824,sequential
1609,1,Trey,2470400,24707,77,29824,sequential
1609,2,Will,2576300,25766,77,29824,sequential
1609,3,George,2351800,23521,77,29824,sequential
1609,4,Jess,2525900,25264,77,29824,sequential
1610,0,Marcus,2624100,26246,77,29824,sequential
1610,1,Trey,2575600,25761,77,29824,sequential
1610,2,Will,2767100,27676,77,29824,sequential
1610,3,George,2676600,26770,79,32136,sequential
1610,4,Jess,2325700,23261,77,29824,sequential
1611,0,Marcus,2466200,24667,77,29824,sequential
1611,1,Trey,2692700,26932,77,29824,sequential
1611,2,Will,2598000,25985,77,29824,sequential
1611,3,George,2391900,23923,77,29824,sequential
1611,4,Jess,2866300,28667,77,29824,sequential
1612,0,Marcus,2694000,26944,77,29824,sequential
1612,1,Trey,2727700,27281,77,29824,sequential
1612,2,Will,2661200,26615,77,29824,sequential
1612,3,George,2863700,28643,77,29824,sequential
1612,4,Jess,2667500,26679,77,29824,sequential
1613,0,Marcus,3055600,30561,77,29824,sequential
1613,1,Trey,2416900,24173,77,29824,sequential
1613,2,Will,2719100,27196,77,29824,sequential
1613,3,George,3007500,30080,77,29824,sequential
1613,4,Jess,2594800,25951,77,29824,sequential
1614,0,Marcus,2542500,25429,77,29824,sequential
1614,1,Trey,2661300,26617,77,29824,sequential
1614,2,Will,2559300,25597,77,29824,sequential
1614,3,George,2350200,23505,77,29824,sequential
1614,4,Jess,2611900,26123,77,29824,sequential
1615,0,Marcus,2438100,24384,77,29824,sequential
1615,1,Trey,2362200,23625,77,29824,sequential
1615,2,Will,2532600,25330,77,29824,sequential
1615,3,George,2251700,22520,77,29824,sequential
1615,4,Jess,2731600,27320,77,29824,sequential
1616,0,Marcus,2697700,26981,77,29824,sequential
1616,1,Trey,2472800,24733,77,29824,sequential
1616,2,Will,2335000,23355,77,29824,sequential
1616,3,George,2578400,25788,77,29824,sequential
1616,4,Jess,2536200,25366,77,29824,sequential
1617,0,Marcus,2647600,26480,77,29824,sequential
1617,1,Trey,2960600,29611,77,29824,sequential
1617,2,Will,2763600,27639,77,29824,sequential
1617,3,George,2724200,27246,77,29824,sequential
1617,4,Jess,2434900,24353,77,29824,sequential
1618,0,Marcus,2457700,24582,77,29824,sequential
1618,1,Trey,2283900,22844,77,29824,sequential
1618,2,Will,2506000,25065,77,29824,sequential
1618,3,George,2763800,27642,77,29824,sequential
1618,4,Jess,2353200,23537,77,29824,sequential
1619,0,Marcus,2512300,25126,77,29824,sequential
1619,1,Trey,2369200,23696,77,29824,sequential
1619,2,Will,2385800,23863,77,29824,sequential
1619,3,George,2540000,25405,77,29824,sequential
1619,4,Jess,2491500,24918,77,29824,sequential
1620,0,Marcus,2278600,22790,77,29824,sequential
1620,1,Trey,2247900,22484,77,29824,sequential
1620,2,Will,2599000,25996,77,29824,sequential
1620,3,George,2878900,28794,77,29824,sequential
1620,4,Jess,2439600,24399,77,29824,sequential
1621,0,Marcus,2488600,24891,77,29824,sequential
1621,1,Trey,2292900,22931,77,29824,sequential
1621,2,Will,3350200,33506,77,29824,sequential
1621,3,George,2875200,28757,77,29824,sequential
1621,4,Jess,2857800,28582,77,29824,sequential
1622,0,Marcus,2884800,28852,77,29824,sequential
1622,1,Trey,2239400,22397,77,29824,sequential
1622,2,Will,2311000,23113,77,29824,sequential
1622,3,George,2735800,27362,77,29824,sequential
1622,4,Jess,2839600,28402,77,29824,sequential
1623,0,Marcus,2922100,29226,77,29824,sequential
1623,1,Trey,2300100,23004,77,29824,sequential
1623,2,Will,2485600,24860,77,29824,sequential
1623,3,George,2522100,25225,77,29824,sequential
1623,4,Jess,2316100,23164,77,29824,sequential
1624,0,Marcus,2309700,23102,77,29824,sequential
1624,1,Trey,2570700,25712,77,29824,sequential
1624,2,Will,2425300,24257,77,29824,sequential
1624,3,George,2485300,24855,77,29824,sequential
1624,4,Jess,2643300,26437,77,29824,sequential
1625,0,Marcus,2340800,23410,77,29824,sequential
1625,1,Trey,2359100,23595,77,29824,sequential
1625,2,Will,2365000,23654,77,29824,sequential
1625,3,George,2422800,24232,77,29824,sequential
1625,4,Jess,2312800,23131,77,29824,sequential
1626,0,Marcus,2340500,23408,77,29824,sequential
1626,1,Trey,2307700,23080,77,29824,sequential
1626,2,Will,2473000,24733,77,29824,sequential
1626,3,George,2304200,23046,77,29824,sequential
1626,4,Jess,2357900,23582,77,29824,sequential
1627,0,Marcus,2744500,27449,77,29824,sequential
1627,1,Trey,2337700,23380,77,29824,sequential
1627,2,Will,2345900,23463,77,29824,sequential
1627,3,George,2369600,23700,77,29824,sequential
1627,4,Jess,2383900,23843,77,29824,sequential
1628,0,Marcus,2332800,23335,77,29824,sequential
1628,1,Trey,2461600,24621,77,29824,sequential
1628,2,Will,2365500,23661,77,29824,sequential
1628,3,George,2311800,23121,77,29824,sequential
1628,4,Jess,2324200,23246,77,29824,sequential
1629,0,Marcus,2506000,25064,77,29824,sequential
1629,1,Trey,2304400,23047,77,29824,sequential
1629,2,Will,2622700,26231,77,29824,sequential
1629,3,George,2493900,24958,84,33168,sequential
1629,4,Jess,2280100,22804,77,29824,sequential
1630,0,Marcus,2543800,25441,77,29824,sequential
1630,1,Trey,2442800,24431,77,29824,sequential
1630,2,Will,2365300,23657,77,29824,sequential
1630,3,George,2342400,23427,77,29824,sequential
1630,4,Jess,2300600,23010,77,29824,sequential
1631,0,Marcus,2351700,23522,77,29824,sequential
1631,1,Trey,2361300,23617,77,29824,sequential
1631,2,Will,2594400,25949,77,29824,sequential
1631,3,George,2367000,23675,77,29824,sequential
1631,4,Jess,2293300,22938,77,29824,sequential
1632,0,Marcus,2283200,22835,77,29824,sequential
1632,1,Trey,2322500,23229,77,29824,sequential
1632,2,Will,2349000,23493,77,29824,sequential
1632,3,George,2395200,23955,77,29824,sequential
1632,4,Jess,2353200,23536,77,29824,sequential
1633,0,Marcus,2311600,23120,77,29824,sequential
1633,1,Trey,2310800,23112,77,29824,sequential
1633,2,Will,2416000,24163,77,29824,sequential
1633,3,George,2330400,23308,77,29824,sequential
1633,4,Jess,2334100,23359,77,29824,sequential
1634,0,Marcus,2339800,23402,77,29824,sequential
1634,1,Trey,2395600,23959,77,29824,sequential
1634,2,Will,2292900,22933,77,29824,sequential
1634,3,George,2327100,23276,77,29824,sequential
1634,4,Jess,2387200,23875,77,29824,sequential
1635,0,Marcus,2404600,24051,77,29824,sequential
1635,1,Trey,2307900,23083,77,29824,sequential
1635,2,Will,2369000,23695,77,29824,sequential
1635,3,George,2469200,24696,79,30000,sequential
1635,4,Jess,2393200,23936,77,29824,sequential
1636,0,Marcus,2305400,23057,77,29824,sequential
1636,1,Trey,2276500,22768,77,29824,sequential
1636,2,Will,2457800,24584,77,29824,sequential
1636,3,George,2364700,23652,77,29824,sequential
1636,4,Jess,2360100,23605,77,29824,sequential
1637,0,Marcus,2329900,23304,77,29824,sequential
1637,1,Trey,2356100,23564,77,29824,sequential
1637,2,Will,2335700,23360,77,29824,sequential
1637,3,George,2359900,23603,77,29824,sequential
1637,4,Jess,2282000,22825,77,29824,sequential
1638,0,Marcus,2304500,23048,77,29824,sequential
1638,1,Trey,2358400,23587,77,29824,sequential
1638,2,Will,2438600,24390,77,29824,sequential
1638,3,George,2456000,24565,77,29824,sequential
1638,4,Jess,2462900,24632,77,29824,sequential
1639,0,Marcus,2348600,23490,77,29824,sequential
1639,1,Trey,2286400,22868,77,29824,sequential
1639,2,Will,2306800,23071,77,29824,sequential
1639,3,George,2299600,23000,77,29824,sequential
1639,4,Jess,2316600,23170,77,29824,sequential
1640,0,Marcus,2284000,22844,77,29824,sequential
1640,1,Trey,2382700,23831,77,29824,sequential
1640,2,Will,2413500,24139,77,29824,sequential
1640,3,George,2380800,23813,77,29824,sequential
1640,4,Jess,2492200,24926,77,29824,sequential
1641,0,Marcus,2678200,26785,77,29824,sequential
1641,1,Trey,2290700,22911,77,29824,sequential
1641,2,Will,2539200,25396,77,29824,sequential
1641,3,George,2295500,22959,77,29824,sequential
1641,4,Jess,2288600,22890,77,29824,sequential
1642,0,Marcus,2406800,24072,77,29824,sequential
1642,1,Trey,2298600,22990,77,29824,sequential
1642,2,Will,2323500,23239,77,29824,sequential
1642,3,George,2349100,23495,77,29824,sequential
1642,4,Jess,2357500,23578,77,29824,sequential
1643,0,Marcus,2525600,25259,77,29824,sequential
1643,1,Trey,2771300,27717,77,29824,sequential
1643,2,Will,2279700,22802,77,29824,sequential
1643,3,George,2378600,23789,77,29824,sequential
1643,4,Jess,2391900,23922,77,29824,sequential
1644,0,Marcus,2482700,24831,77,29824,sequential
1644,1,Trey,2368800,23690,77,29824,sequential
1644,2,Will,2286100,22865,77,29824,sequential
1644,3,George,2340000,23404,77,29824,sequential
1644,4,Jess,2295500,22959,77,29824,sequential
1645,0,Marcus,2576400,25769,77,29824,sequential
1645,1,Trey,2304400,23047,77,29824,sequential
1645,2,Will,2328000,23282,77,29824,sequential
