run,candidate_idx,candidate_name,duration_ns,cpu_cycles,system
158,1,Trey,3158500,31591,secure
158,2,Will,3068500,30690,secure
158,3,George,3756100,37565,secure
158,4,Jess,3579200,35797,secure
159,0,Marcus,4437200,44376,secure
159,1,Trey,4305700,43061,secure
159,2,Will,4011500,40121,secure
159,3,George,2829300,28298,secure
159,4,Jess,4113500,41141,secure
160,0,Marcus,2546000,25463,secure
160,1,Trey,2689100,26897,secure
160,2,Will,3662700,36631,secure
160,3,George,3713800,37141,secure
160,4,Jess,2333700,23342,secure
161,0,Marcus,4011600,40120,secure
161,1,Trey,3180400,31808,secure
161,2,Will,3631900,36323,secure
161,3,George,2500000,25006,secure
161,4,Jess,2442900,24434,secure
162,0,Marcus,3536000,35366,secure
162,1,Trey,3522600,35230,secure
162,2,Will,2628400,26288,secure
162,3,George,3048500,30490,secure
162,4,Jess,3981400,39818,secure
163,0,Marcus,2738400,27388,secure
163,1,Trey,3557000,35576,secure
163,2,Will,3310500,33109,secure
163,3,George,2666200,26668,secure
163,4,Jess,2702400,27029,secure
164,0,Marcus,3090200,30906,secure
164,1,Trey,3219400,32199,secure
164,2,Will,2957300,29578,secure
164,3,George,3052100,30525,secure
164,4,Jess,4037600,40476,secure
165,0,Marcus,3087300,30879,secure
165,1,Trey,2774000,27744,secure
165,2,Will,4878000,48785,secure
165,3,George,2407700,24082,secure
165,4,Jess,4350600,44067,secure
166,0,Marcus,3667800,36684,secure
166,1,Trey,5288100,52885,secure
166,2,Will,2820400,28207,secure
166,3,George,3092200,30927,secure
166,4,Jess,2733500,27340,secure
167,0,Marcus,3332000,33324,secure
167,1,Trey,3907400,39079,secure
167,2,Will,3927100,39276,secure
167,3,George,3480900,34814,secure
167,4,Jess,3159100,31594,secure
168,0,Marcus,2715700,27161,secure
168,1,Trey,2869700,28702,secure
168,2,Will,3600900,36015,secure
168,3,George,3091700,30923,secure
168,4,Jess,3562200,35632,secure
169,0,Marcus,3058100,30587,secure
169,1,Trey,2504000,25045,secure
169,2,Will,2565600,25662,secure
169,3,George,4713000,47134,secure
169,4,Jess,4004500,40050,secure
170,0,Marcus,3154800,31553,secure
170,1,Trey,3290000,32905,secure
170,2,Will,3601200,36019,secure
170,3,George,2758700,27591,secure
170,4,Jess,3046100,30466,secure
171,0,Marcus,3253700,32540,secure
171,1,Trey,2624500,26249,secure
171,2,Will,3252900,32534,secure
171,3,George,3961700,39621,secure
171,4,Jess,2614200,26148,secure
172,0,Marcus,3732200,37326,secure
172,1,Trey,4494200,44946,secure
172,2,Will,3610400,36108,secure
172,3,George,3721400,37220,secure
172,4,Jess,3881300,38818,secure
173,0,Marcus,2471100,24715,secure
173,1,Trey,2560500,25609,secure
173,2,Will,2351900,23522,secure
173,3,George,3394200,33947,secure
173,4,Jess,2771200,27715,secure
174,0,Marcus,3950700,39511,secure
174,1,Trey,3104700,31051,secure
174,2,Will,3680000,36804,secure
174,3,George,3211300,32119,secure
174,4,Jess,3606900,36075,secure
175,0,Marcus,4780100,47807,secure
175,1,Trey,3155500,31560,secure
175,2,Will,5300100,53007,secure
175,3,George,4929500,49301,secure
175,4,Jess,5656400,57373,secure
176,0,Marcus,3383600,33841,secure
176,1,Trey,4603600,46040,secure
176,2,Will,4387900,43883,secure
176,3,George,2786500,27870,secure
176,4,Jess,3475000,34753,secure
177,0,Marcus,4405600,44202,secure
177,1,Trey,3498200,34987,secure
177,2,Will,4264200,42647,secure
177,3,George,2646000,26463,secure
177,4,Jess,3019900,30203,secure
178,0,Marcus,3590400,35910,secure
178,1,Trey,3827400,38278,secure
178,2,Will,4122400,41227,secure
178,3,George,4888800,48893,secure
178,4,Jess,3479200,34797,secure
179,0,Marcus,3991000,39916,secure
179,1,Trey,4142000,41425,secure
179,2,Will,3338700,33393,secure
179,3,George,2898300,28988,secure
179,4,Jess,3788900,37893,secure
180,0,Marcus,2748600,27490,secure
180,1,Trey,3645800,36463,secure
180,2,Will,2597500,25979,secure
180,3,George,3422100,34226,secure
180,4,Jess,2842800,28433,secure
181,0,Marcus,4676400,46767,secure
181,1,Trey,3849000,38493,secure
181,2,Will,2794200,27947,secure
181,3,George,3281100,32816,secure
181,4,Jess,4490100,44906,secure
182,0,Marcus,3440700,34412,secure
182,1,Trey,3514300,35147,secure
182,2,Will,3836700,38371,secure
182,3,George,2980600,29811,secure
182,4,Jess,3808800,38091,secure
183,0,Marcus,4344100,43447,secure
183,1,Trey,4716400,47168,secure
183,2,Will,3058500,30591,secure
183,3,George,4076100,40765,secure
183,4,Jess,4621200,46219,secure
184,0,Marcus,2494000,24944,secure
184,1,Trey,2452500,24529,secure
184,2,Will,4203200,42036,secure
184,3,George,3346300,33468,secure
184,4,Jess,2515600,25161,secure
185,0,Marcus,3375400,33759,secure
185,1,Trey,5051800,50524,secure
185,2,Will,2760000,27605,secure
185,3,George,4205100,42056,secure
185,4,Jess,2604900,26053,secure
186,0,Marcus,3032000,30325,secure
186,1,Trey,3917100,39175,secure
186,2,Will,3947800,39482,secure
186,3,George,2913100,29137,secure
186,4,Jess,4038300,40387,secure
187,0,Marcus,2393100,23935,secure
187,1,Trey,2792100,27926,secure
187,2,Will,2845800,28464,secure
187,3,George,3762500,37823,secure
187,4,Jess,2545600,25460,secure
188,0,Marcus,2454500,24550,secure
188,1,Trey,3715300,37158,secure
188,2,Will,2302400,23029,secure
188,3,George,3092000,30925,secure
188,4,Jess,4100800,41801,secure
189,0,Marcus,2685300,26857,secure
189,1,Trey,2544800,25452,secure
189,2,Will,3218900,32194,secure
189,3,George,2548900,25494,secure
189,4,Jess,3380200,33807,secure
190,0,Marcus,3702100,37025,secure
190,1,Trey,3324500,33251,secure
190,2,Will,3242000,32424,secure
190,3,George,3666400,36669,secure
190,4,Jess,2787300,27877,secure
191,0,Marcus,2846400,28469,secure
191,1,Trey,2835100,28356,secure
191,2,Will,4815000,48155,secure
191,3,George,2587400,25878,secure
191,4,Jess,4592100,45926,secure
192,0,Marcus,4170900,42724,secure
192,1,Trey,3427900,34284,secure
192,2,Will,4806100,48065,secure
192,3,George,3141400,31419,secure
192,4,Jess,3170000,31703,secure
193,0,Marcus,2803100,28035,secure
193,1,Trey,4832500,48330,secure
193,2,Will,3374700,33750,secure
193,3,George,3508400,35088,secure
193,4,Jess,2734100,27347,secure
194,0,Marcus,3077000,30775,secure
194,1,Trey,3081000,30815,secure
194,2,Will,5199900,52003,secure
194,3,George,4432600,44332,secure
194,4,Jess,4442100,44426,secure
195,0,Marcus,3405600,34060,secure
195,1,Trey,3810500,38109,secure
195,2,Will,4398700,43991,secure
195,3,George,3922600,39231,secure
195,4,Jess,4796400,47969,secure
196,0,Marcus,3646700,36472,secure
196,1,Trey,3758500,37590,secure
196,2,Will,3970900,39714,secure
196,3,George,4006100,40065,secure
196,4,Jess,3892600,40715,secure
197,0,Marcus,3128300,31288,secure
197,1,Trey,2567600,25681,secure
197,2,Will,3080300,30807,secure
197,3,George,3874900,38754,secure
197,4,Jess,4007200,40076,secure
198,0,Marcus,3714400,37148,secure
198,1,Trey,3211100,32117,secure
198,2,Will,4155100,41555,secure
198,3,George,2980200,29808,secure
198,4,Jess,3483600,34840,secure
199,0,Marcus,2682300,26827,secure
199,1,Trey,2271200,22718,secure
199,2,Will,2928500,29290,secure
199,3,George,2386700,23873,secure
199,4,Jess,2326900,23273,secure
200,0,Marcus,3513200,35138,secure
200,1,Trey,4437800,44384,secure
200,2,Will,4234500,42349,secure
200,3,George,3518600,35191,secure
200,4,Jess,4207700,42083,secure
201,0,Marcus,3429200,34298,secure
201,1,Trey,3309400,33098,secure
201,2,Will,2967200,29677,secure
201,3,George,2323500,23238,secure
201,4,Jess,2976900,29775,secure
202,0,Marcus,3493200,34937,secure
202,1,Trey,3583500,35839,secure
202,2,Will,3778400,37789,secure
202,3,George,3684400,36847,secure
202,4,Jess,2807100,28075,secure
203,0,Marcus,3255100,32556,secure
203,1,Trey,3320500,33208,secure
203,2,Will,3162800,31633,secure
203,3,George,3036700,30372,secure
203,4,Jess,3441100,34415,secure
204,0,Marcus,2742000,27425,secure
204,1,Trey,3380800,33814,secure
204,2,Will,3817800,38182,secure
204,3,George,3711000,37114,secure
204,4,Jess,2759500,27598,secure
205,0,Marcus,4161100,41617,secure
205,1,Trey,3226500,32271,secure
205,2,Will,2795000,27954,secure
205,3,George,3802900,38033,secure
205,4,Jess,3021800,30222,secure
206,0,Marcus,2634500,26349,secure
206,1,Trey,3180600,31809,secure
206,2,Will,2888900,28893,secure
206,3,George,2865800,28663,secure
206,4,Jess,3365300,33658,secure
207,0,Marcus,3595000,35955,secure
207,1,Trey,3178800,31793,secure
207,2,Will,3023200,30236,secure
207,3,George,3047100,30476,secure
207,4,Jess,3610300,36109,secure
208,0,Marcus,3299900,33003,secure
208,1,Trey,3333000,33332,secure
208,2,Will,3891500,38919,secure
208,3,George,2964200,29646,secure
208,4,Jess,2526700,25271,secure
209,0,Marcus,5129600,51455,secure
209,1,Trey,3715900,37164,secure
209,2,Will,2777400,27779,secure
209,3,George,4171000,41715,secure
209,4,Jess,3607200,36076,secure
210,0,Marcus,2971900,29724,secure
210,1,Trey,2720700,27212,secure
210,2,Will,3337800,33384,secure
210,3,George,3703700,37042,secure
210,4,Jess,2615600,26160,secure
211,0,Marcus,4084700,40853,secure
211,1,Trey,2292800,22932,secure
211,2,Will,3598100,35985,secure
211,3,George,3103700,31041,secure
211,4,Jess,4190700,41911,secure
212,0,Marcus,3738200,37386,secure
212,1,Trey,3468700,34693,secure
212,2,Will,3792400,37928,secure
212,3,George,2984800,29853,secure
212,4,Jess,2794900,27955,secure
213,0,Marcus,2729900,27304,secure
213,1,Trey,3734800,37351,secure
213,2,Will,3451100,34515,secure
213,3,George,2905500,29059,secure
213,4,Jess,2953600,29541,secure
214,0,Marcus,3496700,34971,secure
214,1,Trey,3626600,36270,secure
214,2,Will,5163800,51643,secure
214,3,George,3467500,34680,secure
214,4,Jess,3452000,34524,secure
215,0,Marcus,3887400,38879,secure
215,1,Trey,3496600,34972,secure
215,2,Will,4414200,44145,secure
215,3,George,3725300,37257,secure
215,4,Jess,3700900,37014,secure
216,0,Marcus,2710100,27106,secure
216,1,Trey,3522800,35375,secure
216,2,Will,2809400,28100,secure
216,3,George,3302800,33033,secure
216,4,Jess,2711600,27120,secure
217,0,Marcus,3402100,34025,secure
217,1,Trey,3354100,33544,secure
217,2,Will,2560600,25611,secure
217,3,George,3312900,33134,secure
217,4,Jess,3204200,32047,secure
218,0,Marcus,3744600,37452,secure
218,1,Trey,3331900,33323,secure
218,2,Will,3477000,34775,secure
218,3,George,3598400,35990,secure
218,4,Jess,4039400,40399,secure
219,0,Marcus,2892900,28933,secure
219,1,Trey,3050300,30509,secure
219,2,Will,3429000,34294,secure
219,3,George,2803400,28038,secure
219,4,Jess,2928200,29287,secure
220,0,Marcus,2869000,28695,secure
220,1,Trey,4559200,45596,secure
220,2,Will,2976400,29769,secure
220,3,George,3100300,31008,secure
220,4,Jess,3171700,31722,secure
221,0,Marcus,2918900,29193,secure
221,1,Trey,3802400,38029,secure
221,2,Will,5205200,52056,secure
221,3,George,3939000,39395,secure
221,4,Jess,2360400,23609,secure
222,0,Marcus,3921200,39217,secure
222,1,Trey,5095900,50963,secure
222,2,Will,3273100,32735,secure
222,3,George,2790600,27912,secure
222,4,Jess,4389300,43897,secure
223,0,Marcus,2775300,27756,secure
223,1,Trey,4258800,42593,secure
223,2,Will,4320500,43208,secure
223,3,George,2220900,22212,secure
223,4,Jess,2612600,26259,secure
224,0,Marcus,3409200,34097,secure
224,1,Trey,3643400,36440,secure
224,2,Will,3730900,37314,secure
224,3,George,3542300,35428,secure
224,4,Jess,2937300,29380,secure
225,0,Marcus,3002600,30029,secure
225,1,Trey,2979700,29802,secure
225,2,Will,3149200,31495,secure
225,3,George,3004000,30044,secure
225,4,Jess,3482800,34833,secure
226,0,Marcus,4865100,48655,secure
226,1,Trey,3509200,35097,secure
226,2,Will,2478600,25460,secure
226,3,George,4483900,45706,secure
226,4,Jess,5305200,53054,secure
227,0,Marcus,3537800,35382,secure
227,1,Trey,4757400,47577,secure
227,2,Will,4169800,41701,secure
227,3,George,3653600,36541,secure
227,4,Jess,3904000,39045,secure
228,0,Marcus,4577000,45775,secure
228,1,Trey,2955700,29561,secure
228,2,Will,3651700,36521,secure
228,3,George,2952000,29526,secure
228,4,Jess,2944900,29459,secure
229,0,Marcus,2889300,28897,secure
229,1,Trey,3744500,37449,secure
229,2,Will,3157800,31584,secure
229,3,George,5800600,58010,secure
229,4,Jess,3988700,39965,secure
230,0,Marcus,3175800,31763,secure
230,1,Trey,3893900,38943,secure
230,2,Will,5255100,53433,secure
230,3,George,2670800,26713,secure
230,4,Jess,3414600,34150,secure
231,0,Marcus,3309800,33103,secure
231,1,Trey,2878300,28787,secure
231,2,Will,4112500,41128,secure
231,3,George,4594900,45954,secure
231,4,Jess,3157400,31579,secure
232,0,Marcus,3895700,38962,secure
232,1,Trey,3604000,36045,secure
232,2,Will,4549100,45494,secure
232,3,George,2284900,22853,secure
232,4,Jess,3995000,39954,secure
233,0,Marcus,4579400,45797,secure
233,1,Trey,3125600,31261,secure
233,2,Will,4099400,40999,secure
233,3,George,3805000,38055,secure
233,4,Jess,5396500,53970,secure
234,0,Marcus,5200000,52004,secure
234,1,Trey,2619000,26195,secure
234,2,Will,3593300,35939,secure
234,3,George,3465800,34663,secure
234,4,Jess,5342400,53429,secure
235,0,Marcus,3190100,31906,secure
235,1,Trey,4627100,46274,secure
235,2,Will,2675000,26756,secure
235,3,George,2830600,28312,secure
235,4,Jess,3739800,37403,secure
236,0,Marcus,4352800,43532,secure
236,1,Trey,3716200,37168,secure
236,2,Will,2530000,25304,secure
236,3,George,2430200,24307,secure
236,4,Jess,2851300,28517,secure
237,0,Marcus,2678700,26794,secure
237,1,Trey,2543100,25437,secure
237,2,Will,4081700,40821,secure
237,3,George,3146100,31464,secure
237,4,Jess,2653100,26535,secure
238,0,Marcus,3153000,31535,secure
238,1,Trey,4129000,41294,secure
238,2,Will,2296400,22970,secure
238,3,George,4020000,40205,secure
238,4,Jess,4184700,41852,secure
239,0,Marcus,2889100,28895,secure
239,1,Trey,2878500,28791,secure
239,2,Will,2900700,29011,secure
239,3,George,2524100,25246,secure
239,4,Jess,2766900,27673,secure
240,0,Marcus,4915400,49159,secure
240,1,Trey,3052000,30524,secure
240,2,Will,3376200,33767,secure
240,3,George,2976900,29774,secure
240,4,Jess,5257100,52574,secure
241,0,Marcus,2565500,25659,secure
241,1,Trey,3091600,30921,secure
241,2,Will,3178500,31791,secure
241,3,George,3567900,35683,secure
241,4,Jess,3073200,30736,secure
242,0,Marcus,4263200,42637,secure
242,1,Trey,2723900,27243,secure
242,2,Will,4068500,40754,secure
242,3,George,2689800,26902,secure
242,4,Jess,2934900,29353,secure
243,0,Marcus,3542500,35429,secure
243,1,Trey,3878200,38802,secure
243,2,Will,2424100,24245,secure
243,3,George,2872200,28727,secure
243,4,Jess,3155800,31563,secure
244,0,Marcus,2563200,25638,secure
244,1,Trey,4149300,41498,secure
244,2,Will,3132800,31333,secure
244,3,George,2530200,25307,secure
244,4,Jess,2948900,29494,secure
245,0,Marcus,3346500,33469,secure
245,1,Trey,3540800,35413,secure
245,2,Will,3913900,39143,secure
245,3,George,3017400,30180,secure
245,4,Jess,2650800,26513,secure
246,0,Marcus,3880300,38807,secure
246,1,Trey,3769200,37698,secure
246,2,Will,2978200,29787,secure
246,3,George,3770300,37707,secure
246,4,Jess,3841300,38419,secure
247,0,Marcus,3990200,39907,secure
247,1,Trey,3919500,39206,secure
247,2,Will,2260600,22611,secure
247,3,George,2301200,23017,secure
247,4,Jess,4635800,46364,secure
248,0,Marcus,3223500,32239,secure
248,1,Trey,4732300,47327,secure
248,2,Will,4758500,47589,secure
248,3,George,3015300,30158,secure
248,4,Jess,3365700,33661,secure
249,0,Marcus,4256900,42573,secure
249,1,Trey,2681900,26824,secure
249,2,Will,4278600,42790,secure
249,3,George,4097200,40978,secure
249,4,Jess,4342000,43423,secure
250,0,Marcus,3112000,31127,secure
250,1,Trey,3339300,33409,secure
250,2,Will,3969000,39695,secure
250,3,George,2685800,26862,secure
250,4,Jess,3091200,30917,secure
251,0,Marcus,3326600,33270,secure
251,1,Trey,3579300,35798,secure
251,2,Will,2475800,24763,secure
251,3,George,4335300,43358,secure
251,4,Jess,4271300,42722,secure
252,0,Marcus,3039600,30400,secure
252,1,Trey,3695000,36954,secure
252,2,Will,2622100,26226,secure
252,3,George,4837800,49011,secure
252,4,Jess,3023000,30235,secure
253,0,Marcus,3846900,38474,secure
253,1,Trey,2848300,28488,secure
253,2,Will,2421900,24225,secure
253,3,George,3111200,31116,secure
253,4,Jess,5019600,50199,secure
254,0,Marcus,3057500,30580,secure
254,1,Trey,4001100,40015,secure
254,2,Will,3670600,36713,secure
254,3,George,3230800,32311,secure
254,4,Jess,3710600,37110,secure
255,0,Marcus,3961800,39621,secure
255,1,Trey,3209700,32102,secure
255,2,Will,4484400,44849,secure
255,3,George,3378000,33784,secure
255,4,Jess,3225900,32265,secure
256,0,Marcus,3808700,38092,secure
256,1,Trey,2849600,28501,secure
256,2,Will,5220000,52204,secure
256,3,George,3217000,32174,secure
256,4,Jess,4857900,48585,secure
257,0,Marcus,3154600,31549,secure
257,1,Trey,3124000,31246,secure
257,2,Will,2754700,27554,secure
257,3,George,3169700,31701,secure
257,4,Jess,2985800,29865,secure
258,0,Marcus,2737100,27376,secure
258,1,Trey,4355900,43563,secure
258,2,Will,4324400,43250,secure
258,3,George,3884500,38849,secure
258,4,Jess,3358300,33588,secure
259,0,Marcus,3332600,33329,secure
259,1,Trey,3493300,34939,secure
259,2,Will,3993100,39937,secure
259,3,George,3117800,31182,secure
259,4,Jess,4007600,40079,secure
260,0,Marcus,2514500,25151,secure
260,1,Trey,2869000,28695,secure
260,2,Will,2461300,24617,secure
260,3,George,3829100,38296,secure
260,4,Jess,2819600,28201,secure
261,0,Marcus,2757600,27580,secure
261,1,Trey,4228800,42294,secure
261,2,Will,3188000,31884,secure
261,3,George,2735100,27354,secure
261,4,Jess,4263200,42636,secure
262,0,Marcus,3789100,37896,secure
262,1,Trey,2788200,27888,secure
262,2,Will,3081400,30819,secure
262,3,George,2504800,25053,secure
262,4,Jess,3680600,36811,secure
263,0,Marcus,2955200,29555,secure
263,1,Trey,3930300,39307,secure
263,2,Will,2797900,27985,secure
263,3,George,4510000,45104,secure
263,4,Jess,2343700,23441,secure
264,0,Marcus,4514600,45151,secure
264,1,Trey,3459800,34601,secure
264,2,Will,3501200,35018,secure
264,3,George,4154800,41553,secure
264,4,Jess,4015000,41307,secure
265,0,Marcus,3070700,30711,secure
265,1,Trey,3670400,36707,secure
265,2,Will,2816100,28165,secure
265,3,George,3564500,35651,secure
265,4,Jess,3312700,33132,secure
266,0,Marcus,3383000,33835,secure
266,1,Trey,3622600,36231,secure
266,2,Will,5024300,50249,secure
266,3,George,3730100,37306,secure
266,4,Jess,2491900,24925,secure
267,0,Marcus,2771000,27715,secure
267,1,Trey,3283100,32837,secure
267,2,Will,3787700,37880,secure
267,3,George,2473900,24744,secure
267,4,Jess,3111700,31121,secure
268,0,Marcus,3279500,32800,secure
268,1,Trey,3794100,37943,secure
268,2,Will,2900200,29005,secure
268,3,George,3307900,33083,secure
268,4,Jess,2847000,28474,secure
269,0,Marcus,4916000,50263,secure
269,1,Trey,3654700,36553,secure
269,2,Will,3683800,36843,secure
269,3,George,4359900,43606,secure
269,4,Jess,3904500,39050,secure
270,0,Marcus,3067500,30681,secure
270,1,Trey,4046300,41231,secure
270,2,Will,4339100,43398,secure
270,3,George,4767200,47677,secure
270,4,Jess,4197200,41978,secure
271,0,Marcus,2390600,23910,secure
271,1,Trey,4150800,41515,secure
271,2,Will,2580100,25806,secure
271,3,George,3608900,36094,secure
271,4,Jess,2619600,26200,secure
272,0,Marcus,2955300,29557,secure
272,1,Trey,4530700,45311,secure
272,2,Will,4206000,42064,secure
272,3,George,3999900,40004,secure
272,4,Jess,3035800,30362,secure
273,0,Marcus,2398200,23986,secure
273,1,Trey,4235700,42360,secure
273,2,Will,4952800,49531,secure
273,3,George,4088700,40892,secure
273,4,Jess,3375600,33762,secure
274,0,Marcus,2641200,26415,secure
274,1,Trey,3037600,30381,secure
274,2,Will,2930700,29311,secure
274,3,George,3209500,32099,secure
274,4,Jess,3210800,32112,secure
275,0,Marcus,2338800,23392,secure
275,1,Trey,3386800,33873,secure
275,2,Will,3113500,31138,secure
275,3,George,3319500,33200,secure
275,4,Jess,3025200,30257,secure
276,0,Marcus,2836800,28373,secure
276,1,Trey,2385500,23859,secure
276,2,Will,2406800,24074,secure
276,3,George,3000600,30010,secure
276,4,Jess,4032900,40333,secure
277,0,Marcus,4034900,40354,secure
277,1,Trey,3711600,37121,secure
277,2,Will,3826000,38265,secure
277,3,George,3452300,34527,secure
277,4,Jess,3887000,38873,secure
278,0,Marcus,3981600,39821,secure
278,1,Trey,4154200,41549,secure
278,2,Will,3460500,34608,secure
278,3,George,3709000,37096,secure
278,4,Jess,2908300,29088,secure
279,0,Marcus,2580700,25811,secure
279,1,Trey,3406300,34067,secure
279,2,Will,2681300,26817,secure
279,3,George,3023900,30243,secure
279,4,Jess,3054400,30549,secure
280,0,Marcus,3196100,31966,secure
280,1,Trey,3829300,38296,secure
280,2,Will,2530300,25308,secure
280,3,George,3151600,31520,secure
280,4,Jess,3302500,33030,secure
281,0,Marcus,2408900,24094,secure
281,1,Trey,5848400,58489,secure
281,2,Will,5225300,52259,secure
281,3,George,5471500,54720,secure
281,4,Jess,3463000,34943,secure
282,0,Marcus,2814400,28148,secure
282,1,Trey,4384100,43846,secure
282,2,Will,4299800,43002,secure
282,3,George,4720200,47207,secure
282,4,Jess,3370700,33710,secure
283,0,Marcus,2321900,23224,secure
283,1,Trey,4425700,44262,secure
283,2,Will,3518200,35185,secure
283,3,George,3385000,33855,secure
283,4,Jess,4759300,47596,secure
284,0,Marcus,4289000,42894,secure
284,1,Trey,3874000,38745,secure
284,2,Will,2964700,29651,secure
284,3,George,3434400,34348,secure
284,4,Jess,3711300,37120,secure
285,0,Marcus,2814500,28149,secure
285,1,Trey,3648200,36488,secure
285,2,Will,4820500,48210,secure
285,3,George,4623800,46242,secure
285,4,Jess,4699700,47001,secure
286,0,Marcus,3378300,33786,secure
286,1,Trey,4309700,43100,secure
286,2,Will,3773000,37735,secure
286,3,George,3311000,33114,secure
286,4,Jess,2632600,26330,secure
287,0,Marcus,3620600,36211,secure
287,1,Trey,3892800,38932,secure
287,2,Will,3005000,30055,secure
287,3,George,2761400,27619,secure
287,4,Jess,2868400,28689,secure
288,0,Marcus,2677700,26782,secure
288,1,Trey,2865000,28653,secure
288,2,Will,3872300,38727,secure
288,3,George,2580900,25814,secure
288,4,Jess,4559100,45704,secure
289,0,Marcus,2922300,29228,secure
289,1,Trey,4501400,45019,secure
289,2,Will,4888700,48891,secure
289,3,George,2766200,27666,secure
289,4,Jess,4424500,44249,secure
290,0,Marcus,2896800,28974,secure
290,1,Trey,3092700,30932,secure
290,2,Will,2506700,25071,secure
290,3,George,2978800,29791,secure
290,4,Jess,3222300,32228,secure
291,0,Marcus,2762800,27631,secure
291,1,Trey,2652100,26526,secure
291,2,Will,3621500,36219,secure
291,3,George,3278100,32977,secure
291,4,Jess,2767500,27679,secure
292,0,Marcus,2871100,28715,secure
292,1,Trey,4162800,41642,secure
292,2,Will,3496900,35471,secure
292,3,George,2811000,28587,secure
292,4,Jess,3659700,36601,secure
293,0,Marcus,2243700,22441,secure
293,1,Trey,3069800,30704,secure
293,2,Will,3402100,34024,secure
293,3,George,4083100,40837,secure
293,4,Jess,4066600,40671,secure
294,0,Marcus,2506200,25066,secure
294,1,Trey,5425300,54257,secure
294,2,Will,4349000,43493,secure
294,3,George,4626100,46265,secure
294,4,Jess,2725000,27253,secure
295,0,Marcus,2565800,25663,secure
295,1,Trey,3203300,32038,secure
295,2,Will,4087700,40880,secure
295,3,George,3618300,36188,secure
295,4,Jess,4692700,46932,secure
296,0,Marcus,3342400,33428,secure
296,1,Trey,3711600,37123,secure
296,2,Will,4886300,48868,secure
296,3,George,4893000,48935,secure
296,4,Jess,4570800,45712,secure
297,0,Marcus,3967100,39676,secure
297,1,Trey,2307700,23082,secure
297,2,Will,2351800,23523,secure
297,3,George,2642100,26426,secure
297,4,Jess,4019300,40197,secure
298,0,Marcus,2546500,25469,secure
298,1,Trey,2615900,26163,secure
298,2,Will,3351900,33524,secure
298,3,George,3473300,34736,secure
298,4,Jess,3160400,31610,secure
299,0,Marcus,3112600,31132,secure
299,1,Trey,2967200,29677,secure
299,2,Will,3638500,36391,secure
299,3,George,4049000,40493,secure
299,4,Jess,3769600,37700,secure
300,0,Marcus,3354600,33552,secure
300,1,Trey,3407500,34078,secure
300,2,Will,3443500,34440,secure
300,3,George,3965300,39658,secure
300,4,Jess,3563300,35638,secure
301,0,Marcus,2347600,23480,secure
301,1,Trey,4767300,47678,secure
301,2,Will,2815600,28160,secure
301,3,George,2833800,28342,secure
301,4,Jess,2807300,28077,secure
302,0,Marcus,3107900,31083,secure
302,1,Trey,3268000,32685,secure
302,2,Will,3405200,34056,secure
302,3,George,2580000,25804,secure
302,4,Jess,2750300,27508,secure
303,0,Marcus,3311500,33120,secure
303,1,Trey,4799600,48000,secure
303,2,Will,2981500,29819,secure
303,3,George,2858900,28594,secure
303,4,Jess,3336900,33372,secure
304,0,Marcus,3743500,37439,secure
304,1,Trey,2744900,27453,secure
304,2,Will,4010600,40110,secure
304,3,George,4104900,41052,secure
304,4,Jess,3001400,30019,secure
305,0,Marcus,3203400,32039,secure
305,1,Trey,4599000,45992,secure
305,2,Will,2614200,26146,secure
305,3,George,2288800,22892,secure
305,4,Jess,5219800,52203,secure
306,0,Marcus,4613400,46137,secure
306,1,Trey,5036500,50369,secure
306,2,Will,2642300,26428,secure
306,3,George,3272500,32730,secure
306,4,Jess,4484800,44854,secure
307,0,Marcus,3050200,30505,secure
307,1,Trey,3594900,35955,secure
307,2,Will,3248000,32483,secure
307,3,George,2735400,27359,secure
307,4,Jess,2665300,26657,secure
308,0,Marcus,2749700,27502,secure
308,1,Trey,3257000,32574,secure
308,2,Will,3669500,36699,secure
308,3,George,3387000,33874,secure
308,4,Jess,3441800,34423,secure
309,0,Marcus,2593600,25941,secure
309,1,Trey,2617200,26178,secure
309,2,Will,3762100,37626,secure
309,3,George,2969000,29693,secure
309,4,Jess,3840700,38412,secure
310,0,Marcus,2966700,29671,secure
310,1,Trey,4090300,41565,secure
310,2,Will,4203800,42604,secure
310,3,George,3690000,36904,secure
310,4,Jess,4671000,46716,secure
311,0,Marcus,3256700,32572,secure
311,1,Trey,2440900,24413,secure
311,2,Will,3274800,32755,secure
311,3,George,4716300,47778,secure
311,4,Jess,4099800,41006,secure
312,0,Marcus,2862700,28632,secure
312,1,Trey,3440300,35455,secure
312,2,Will,2724700,27252,secure
312,3,George,3092600,30931,secure
312,4,Jess,4492200,44926,secure
313,0,Marcus,2508600,25090,secure
313,1,Trey,4770500,47709,secure
313,2,Will,2450800,24514,secure
313,3,George,2602900,26035,secure
313,4,Jess,3863100,38635,secure
314,0,Marcus,3582600,35831,secure
314,1,Trey,2370300,23708,secure
314,2,Will,4086900,40873,secure
314,3,George,3752400,37526,secure
314,4,Jess,3565800,35663,secure
315,0,Marcus,2613600,26141,secure
315,1,Trey,5154700,51551,secure
315,2,Will,2352400,23527,secure
315,3,George,5111600,51120,secure
315,4,Jess,2313100,23136,secure
316,0,Marcus,3312500,33130,secure
316,1,Trey,2554700,25552,secure
316,2,Will,3553900,35543,secure
316,3,George,4219200,42197,secure
