run,candidate_idx,candidate_name,duration_ns,cpu_cycles,heap_allocs,heap_bytes,system
510,4,Jess,2272900,22732,77,29824,sequential
511,0,Marcus,2338900,23393,77,29824,sequential
511,1,Trey,2259900,22603,77,29824,sequential
511,2,Will,2376900,23774,77,29824,sequential
511,3,George,3491700,34920,77,29824,sequential
511,4,Jess,2520600,25210,77,29824,sequential
512,0,Marcus,2335000,23354,77,29824,sequential
512,1,Trey,2408400,24087,77,29824,sequential
512,2,Will,2473700,24742,77,29824,sequential
512,3,George,2464200,24646,77,29824,sequential
512,4,Jess,2559600,25601,77,29824,sequential
513,0,Marcus,2253800,22543,77,29824,sequential
513,1,Trey,2286900,22872,77,29824,sequential
513,2,Will,2313100,23135,77,29824,sequential
513,3,George,2758700,27591,77,29824,sequential
513,4,Jess,2313600,23140,77,29824,sequential
514,0,Marcus,2365700,23660,77,29824,sequential
514,1,Trey,2253600,22540,77,29824,sequential
514,2,Will,2342600,23430,77,29824,sequential
514,3,George,2596900,25972,77,29824,sequential
514,4,Jess,2413500,24138,77,29824,sequential
515,0,Marcus,2333700,23341,77,29824,sequential
515,1,Trey,2282400,22829,77,29824,sequential
515,2,Will,2715800,27163,77,29824,sequential
515,3,George,2431200,24317,77,29824,sequential
515,4,Jess,2263600,22640,77,29824,sequential
516,0,Marcus,2465900,24664,77,29824,sequential
516,1,Trey,2312900,23134,77,29824,sequential
516,2,Will,2311600,23121,77,29824,sequential
516,3,George,2276400,22768,77,29824,sequential
516,4,Jess,2617100,26174,77,29824,sequential
517,0,Marcus,3438800,34392,77,29824,sequential
517,1,Trey,2567700,25680,77,29824,sequential
517,2,Will,2277200,22774,77,29824,sequential
517,3,George,2521500,25219,77,29824,sequential
517,4,Jess,2597600,25980,77,29824,sequential
518,0,Marcus,2291400,22918,77,29824,sequential
518,1,Trey,2283300,22838,77,29824,sequential
518,2,Will,2554600,25550,77,29824,sequential
518,3,George,2297500,22978,77,29824,sequential
518,4,Jess,2266500,22668,77,29824,sequential
519,0,Marcus,2288100,22884,77,29824,sequential
519,1,Trey,2272700,22732,77,29824,sequential
519,2,Will,2267500,22678,77,29824,sequential
519,3,George,2613600,26139,77,29824,sequential
519,4,Jess,2262600,22631,77,29824,sequential
520,0,Marcus,2296300,22966,77,29824,sequential
520,1,Trey,2314900,23152,77,29824,sequential
520,2,Will,2307300,23078,77,29824,sequential
520,3,George,2391900,23922,77,29824,sequential
520,4,Jess,2565100,25655,77,29824,sequential
521,0,Marcus,2549500,25499,77,29824,sequential
521,1,Trey,2275400,22758,77,29824,sequential
521,2,Will,2350200,23505,77,29824,sequential
521,3,George,2362000,23625,77,29824,sequential
521,4,Jess,2347700,23481,77,29824,sequential
522,0,Marcus,2363900,23643,77,29824,sequential
522,1,Trey,2436300,24368,77,29824,sequential
522,2,Will,2323500,23239,77,29824,sequential
522,3,George,2399900,24003,77,29824,sequential
522,4,Jess,2509000,25094,77,29824,sequential
523,0,Marcus,2514400,25147,77,29824,sequential
523,1,Trey,2483000,24834,77,29824,sequential
523,2,Will,2309300,23097,77,29824,sequential
523,3,George,2351400,23518,77,29824,sequential
523,4,Jess,2758100,27586,77,29824,sequential
524,0,Marcus,2433800,24341,77,29824,sequential
524,1,Trey,2567600,25679,77,29824,sequential
524,2,Will,2369600,23699,77,29824,sequential
524,3,George,2267600,22680,77,29824,sequential
524,4,Jess,2504400,25048,77,29824,sequential
525,0,Marcus,2309900,23102,77,29824,sequential
525,1,Trey,2318600,23190,77,29824,sequential
525,2,Will,2645100,26454,77,29824,sequential
525,3,George,2281400,22817,77,29824,sequential
525,4,Jess,3028500,30289,77,29824,sequential
526,0,Marcus,2292600,22930,77,29824,sequential
526,1,Trey,2265400,22658,77,29824,sequential
526,2,Will,2557800,25583,77,29824,sequential
526,3,George,2278500,22789,77,29824,sequential
526,4,Jess,2309400,23097,77,29824,sequential
527,0,Marcus,2618900,26195,79,32136,sequential
527,1,Trey,2262800,22632,77,29824,sequential
527,2,Will,2359000,23594,77,29824,sequential
527,3,George,2295900,22963,77,29824,sequential
527,4,Jess,2465500,24658,77,29824,sequential
528,0,Marcus,2382000,23823,77,29824,sequential
528,1,Trey,2458700,24591,77,29824,sequential
528,2,Will,2524500,25249,77,29824,sequential
528,3,George,2890400,28907,77,29824,sequential
528,4,Jess,2389700,23901,77,29824,sequential
529,0,Marcus,2322500,23230,77,29824,sequential
529,1,Trey,2491800,24921,77,29824,sequential
529,2,Will,2369100,23694,77,29824,sequential
529,3,George,2622700,26231,77,29824,sequential
529,4,Jess,2587800,25882,77,29824,sequential
530,0,Marcus,2508400,25088,77,29824,sequential
530,1,Trey,2754100,27547,77,29824,sequential
530,2,Will,2516900,25174,77,29824,sequential
530,3,George,2536900,25374,77,29824,sequential
530,4,Jess,2582500,25829,77,29824,sequential
531,0,Marcus,2766400,27668,77,29824,sequential
531,1,Trey,2660100,26605,77,29824,sequential
531,2,Will,2617300,26179,77,29824,sequential
531,3,George,2330200,23307,77,29824,sequential
531,4,Jess,2328900,23293,77,29824,sequential
532,0,Marcus,2276500,22769,77,29824,sequential
532,1,Trey,2251500,22519,77,29824,sequential
532,2,Will,2355100,23554,77,29824,sequential
532,3,George,2372800,23733,77,29824,sequential
532,4,Jess,2334200,23344,77,29824,sequential
533,0,Marcus,2287300,22877,77,29824,sequential
533,1,Trey,2834200,28345,77,29824,sequential
533,2,Will,2497100,24974,77,29824,sequential
533,3,George,2465000,24654,77,29824,sequential
533,4,Jess,2660500,26609,77,29824,sequential
534,0,Marcus,2468300,24688,77,29824,sequential
534,1,Trey,2439800,24405,77,29824,sequential
534,2,Will,2436800,24373,77,29824,sequential
534,3,George,2764100,27644,77,29824,sequential
534,4,Jess,2502700,25030,77,29824,sequential
535,0,Marcus,2855000,28554,77,29824,sequential
535,1,Trey,2938500,29390,77,29824,sequential
535,2,Will,2420200,24205,77,29824,sequential
535,3,George,2506200,25067,77,29824,sequential
535,4,Jess,2281600,22820,77,29824,sequential
536,0,Marcus,2754700,27553,77,29824,sequential
536,1,Trey,2452000,24524,77,29824,sequential
536,2,Will,2331200,23315,77,29824,sequential
536,3,George,2444200,24446,77,29824,sequential
536,4,Jess,2899300,28998,77,29824,sequential
537,0,Marcus,2901200,29017,77,29824,sequential
537,1,Trey,2746100,27467,77,29824,sequential
537,2,Will,2747300,27478,77,29824,sequential
537,3,George,2451500,24519,77,29824,sequential
537,4,Jess,2323200,23237,77,29824,sequential
538,0,Marcus,2683800,26842,77,29824,sequential
538,1,Trey,2479700,24801,77,29824,sequential
538,2,Will,2440000,24404,77,29824,sequential
538,3,George,2538700,25391,77,29824,sequential
538,4,Jess,2727700,27282,77,29824,sequential
539,0,Marcus,2671400,26720,77,29824,sequential
539,1,Trey,2471600,24721,77,29824,sequential
539,2,Will,2345500,23459,77,29824,sequential
539,3,George,2612500,26129,77,29824,sequential
539,4,Jess,2509600,25099,77,29824,sequential
540,0,Marcus,2577500,25779,77,29824,sequential
540,1,Trey,2377800,23780,77,29824,sequential
540,2,Will,2462900,24633,77,29824,sequential
540,3,George,2251200,22516,77,29824,sequential
540,4,Jess,2259200,22595,77,29824,sequential
541,0,Marcus,2562800,25631,77,29824,sequential
541,1,Trey,2567100,25674,77,29824,sequential
541,2,Will,2516500,25169,77,29824,sequential
541,3,George,2784900,27853,77,29824,sequential
541,4,Jess,2486900,24875,77,29824,sequential
542,0,Marcus,2560800,25613,77,29824,sequential
542,1,Trey,2459300,24597,77,29824,sequential
542,2,Will,2330100,23304,77,29824,sequential
542,3,George,2338500,23388,77,29824,sequential
542,4,Jess,2696800,26971,77,29824,sequential
543,0,Marcus,2804500,28049,77,29824,sequential
543,1,Trey,3014100,30146,77,29824,sequential
543,2,Will,2297700,22981,77,29824,sequential
543,3,George,2897700,28980,77,29824,sequential
543,4,Jess,2371000,23714,77,29824,sequential
544,0,Marcus,2379700,23800,77,29824,sequential
544,1,Trey,2316800,23172,77,29824,sequential
544,2,Will,2695100,26956,77,29824,sequential
544,3,George,2250900,22513,77,29824,sequential
544,4,Jess,2637600,26381,77,29824,sequential
545,0,Marcus,2566300,25668,77,29824,sequential
545,1,Trey,2386900,23873,77,29824,sequential
545,2,Will,2616900,26173,77,29824,sequential
545,3,George,2590200,25907,77,29824,sequential
545,4,Jess,2661100,26613,77,29824,sequential
546,0,Marcus,2492600,24930,77,29824,sequential
546,1,Trey,2544500,25450,77,29824,sequential
546,2,Will,2252300,22528,77,29824,sequential
546,3,George,2244600,22450,77,29824,sequential
546,4,Jess,2798500,27990,77,29824,sequential
547,0,Marcus,2385800,23862,77,29824,sequential
547,1,Trey,2759300,27597,77,29824,sequential
547,2,Will,2305500,23058,77,29824,sequential
547,3,George,2470700,24711,77,29824,sequential
547,4,Jess,2742000,27425,79,32136,sequential
548,0,Marcus,2357200,23576,77,29824,sequential
548,1,Trey,2332900,23332,77,29824,sequential
548,2,Will,2443100,24435,77,29824,sequential
548,3,George,2793100,27935,77,29824,sequential
548,4,Jess,2633800,26342,77,29824,sequential
549,0,Marcus,2324400,23246,77,29824,sequential
549,1,Trey,2810300,28108,77,29824,sequential
549,2,Will,2451700,24521,77,29824,sequential
549,3,George,2717300,27177,77,29824,sequential
549,4,Jess,2414000,24144,77,29824,sequential
550,0,Marcus,2799000,27995,77,29824,sequential
550,1,Trey,2608800,26090,77,29824,sequential
550,2,Will,2833300,28337,77,29824,sequential
550,3,George,2637500,26379,77,29824,sequential
550,4,Jess,2332400,23328,77,29824,sequential
551,0,Marcus,2942600,29433,77,29824,sequential
551,1,Trey,2469000,24696,77,29824,sequential
551,2,Will,2503700,25041,77,29824,sequential
551,3,George,2723300,27237,77,29824,sequential
551,4,Jess,2849900,28503,77,29824,sequential
552,0,Marcus,2568200,25685,77,29824,sequential
552,1,Trey,2547600,25480,77,29824,sequential
552,2,Will,2504100,25045,77,29824,sequential
552,3,George,2451600,24519,77,29824,sequential
552,4,Jess,2457300,24577,77,29824,sequential
553,0,Marcus,2512500,25130,77,29824,sequential
553,1,Trey,3552400,35528,77,29824,sequential
553,2,Will,2730800,27313,77,29824,sequential
553,3,George,2737800,27383,77,29824,sequential
553,4,Jess,2517200,25176,77,29824,sequential
554,0,Marcus,2493000,24934,77,29824,sequential
554,1,Trey,2235200,22355,77,29824,sequential
554,2,Will,2381800,23823,77,29824,sequential
554,3,George,2241300,22417,77,29824,sequential
554,4,Jess,2674500,26749,77,29824,sequential
555,0,Marcus,2728100,27285,77,29824,sequential
555,1,Trey,2227700,22280,77,29824,sequential
555,2,Will,2733200,27337,77,29824,sequential
555,3,George,2657300,26577,77,29824,sequential
555,4,Jess,2734400,27348,77,29824,sequential
556,0,Marcus,2444700,24451,77,29824,sequential
556,1,Trey,2525700,25261,77,29824,sequential
556,2,Will,2369200,23697,77,29824,sequential
556,3,George,2493400,24938,77,29824,sequential
556,4,Jess,2337800,23381,77,29824,sequential
557,0,Marcus,2774700,27751,77,29824,sequential
557,1,Trey,2701100,27016,77,29824,sequential
557,2,Will,2534500,25351,77,29824,sequential
557,3,George,2222000,22224,77,29824,sequential
557,4,Jess,2233400,22338,77,29824,sequential
558,0,Marcus,2479300,24796,77,29824,sequential
558,1,Trey,2962100,29625,77,29824,sequential
558,2,Will,2677000,26775,77,29824,sequential
558,3,George,3014500,30149,77,29824,sequential
558,4,Jess,2290800,22911,77,29824,sequential
559,0,Marcus,2516200,25166,77,29824,sequential
559,1,Trey,2260900,22614,77,29824,sequential
559,2,Will,2355600,23561,77,29824,sequential
559,3,George,2403000,24034,77,29824,sequential
559,4,Jess,3061000,30613,77,29824,sequential
560,0,Marcus,2827100,28276,77,29824,sequential
560,1,Trey,2883500,28839,77,29824,sequential
560,2,Will,2535800,25360,77,29824,sequential
560,3,George,2506600,25070,77,29824,sequential
560,4,Jess,2628600,26289,77,29824,sequential
561,0,Marcus,2594000,25944,77,29824,sequential
561,1,Trey,2700400,27007,77,29824,sequential
561,2,Will,2619900,26204,77,29824,sequential
561,3,George,2983900,29844,77,29824,sequential
561,4,Jess,2360200,23607,77,29824,sequential
562,0,Marcus,2405400,24058,77,29824,sequential
562,1,Trey,2636800,26374,77,29824,sequential
562,2,Will,2445600,24461,77,29824,sequential
562,3,George,2670700,26712,77,29824,sequential
562,4,Jess,2622200,26228,77,29824,sequential
563,0,Marcus,2552600,25530,77,29824,sequential
563,1,Trey,2737600,27382,77,29824,sequential
563,2,Will,2483400,24838,77,29824,sequential
563,3,George,2723900,27243,77,29824,sequential
563,4,Jess,2600100,26006,77,29824,sequential
564,0,Marcus,2832900,28333,77,29824,sequential
564,1,Trey,2661700,26622,77,29824,sequential
564,2,Will,2468100,24686,77,29824,sequential
564,3,George,2359900,23603,77,29824,sequential
564,4,Jess,3458000,34584,77,29824,sequential
565,0,Marcus,2740900,27413,77,29824,sequential
565,1,Trey,2441900,24422,77,29824,sequential
565,2,Will,2694800,26953,77,29824,sequential
565,3,George,2479000,24795,77,29824,sequential
565,4,Jess,2746400,27469,77,29824,sequential
566,0,Marcus,2289400,22897,77,29824,sequential
566,1,Trey,2901600,29021,77,29824,sequential
566,2,Will,2838400,28387,77,29824,sequential
566,3,George,2243300,22438,77,29824,sequential
566,4,Jess,2585100,25871,82,30856,sequential
567,0,Marcus,2382400,23828,77,29824,sequential
567,1,Trey,2615000,26154,77,29824,sequential
567,2,Will,2529000,25294,77,29824,sequential
567,3,George,2494000,24945,77,29824,sequential
567,4,Jess,2336100,23366,77,29824,sequential
568,0,Marcus,2286100,22866,77,29824,sequential
568,1,Trey,2490000,24905,77,29824,sequential
568,2,Will,2628800,26292,79,32136,sequential
568,3,George,2521600,25221,77,29824,sequential
568,4,Jess,2452900,24533,77,29824,sequential
569,0,Marcus,2500400,25006,77,29824,sequential
569,1,Trey,2607500,26081,77,29824,sequential
569,2,Will,2664600,26650,77,29824,sequential
569,3,George,2681600,26821,77,29824,sequential
569,4,Jess,2640500,26408,77,29824,sequential
570,0,Marcus,2718400,27188,77,29824,sequential
570,1,Trey,2232400,22331,77,29824,sequential
570,2,Will,2372900,23733,77,29824,sequential
570,3,George,2632000,26324,77,29824,sequential
570,4,Jess,2475200,24756,77,29824,sequential
571,0,Marcus,2239400,22398,77,29824,sequential
571,1,Trey,2268600,22689,77,29824,sequential
571,2,Will,2768700,27690,77,29824,sequential
571,3,George,2586400,25869,77,29824,sequential
571,4,Jess,2372300,23728,77,29824,sequential
572,0,Marcus,2472600,24731,77,29824,sequential
572,1,Trey,2271200,22717,77,29824,sequential
572,2,Will,2593600,25939,77,29824,sequential
572,3,George,2251000,22514,77,29824,sequential
572,4,Jess,2475400,24758,77,29824,sequential
573,0,Marcus,2595200,25956,77,29824,sequential
573,1,Trey,2704800,27052,77,29824,sequential
573,2,Will,2915900,29163,77,29824,sequential
573,3,George,2364000,23644,77,29824,sequential
573,4,Jess,2646500,26469,77,29824,sequential
574,0,Marcus,2514900,25153,77,29824,sequential
574,1,Trey,2582700,25831,77,29824,sequential
574,2,Will,2364400,23649,77,29824,sequential
574,3,George,2298800,22992,77,29824,sequential
574,4,Jess,2431100,24316,77,29824,sequential
575,0,Marcus,2656400,26566,77,29824,sequential
575,1,Trey,2491800,24923,77,29824,sequential
575,2,Will,2710700,27111,77,29824,sequential
575,3,George,2661900,26622,77,29824,sequential
575,4,Jess,2592200,25927,77,29824,sequential
576,0,Marcus,2807200,28077,77,29824,sequential
576,1,Trey,2580200,25806,77,29824,sequential
576,2,Will,2451700,24521,77,29824,sequential
576,3,George,2675300,26758,77,29824,sequential
576,4,Jess,2451200,24517,77,29824,sequential
577,0,Marcus,2266600,22671,77,29824,sequential
577,1,Trey,2641500,26419,77,29824,sequential
577,2,Will,2849800,28503,77,29824,sequential
577,3,George,2456800,24572,77,29824,sequential
577,4,Jess,2308400,23088,77,29824,sequential
578,0,Marcus,2478900,24794,77,29824,sequential
578,1,Trey,2408100,24085,77,29824,sequential
578,2,Will,2334200,23345,77,29824,sequential
578,3,George,2624900,26253,77,29824,sequential
578,4,Jess,2507100,25074,77,29824,sequential
579,0,Marcus,2332100,23324,77,29824,sequential
579,1,Trey,2322100,23225,77,29824,sequential
579,2,Will,2358900,23594,77,29824,sequential
579,3,George,2860100,28605,77,29824,sequential
579,4,Jess,2735800,27362,77,29824,sequential
580,0,Marcus,2570400,25708,77,29824,sequential
580,1,Trey,2863200,28636,77,29824,sequential
580,2,Will,2687500,26878,77,29824,sequential
580,3,George,2232800,22331,77,29824,sequential
580,4,Jess,2483600,24840,77,29824,sequential
581,0,Marcus,2241500,22418,77,29824,sequential
581,1,Trey,2640600,26411,77,29824,sequential
581,2,Will,2661100,26614,77,29824,sequential
581,3,George,2744000,27446,77,29824,sequential
581,4,Jess,2947200,29476,77,29824,sequential
582,0,Marcus,2217700,22181,77,29824,sequential
582,1,Trey,2272500,22728,77,29824,sequential
582,2,Will,2423000,24234,77,29824,sequential
582,3,George,2256900,22572,77,29824,sequential
582,4,Jess,2456700,24572,77,29824,sequential
583,0,Marcus,2406000,24063,77,29824,sequential
583,1,Trey,2297200,22975,77,29824,sequential
583,2,Will,2321300,23216,77,29824,sequential
583,3,George,2746800,27474,77,29824,sequential
583,4,Jess,2629100,26295,77,29824,sequential
584,0,Marcus,2761100,27615,77,29824,sequential
584,1,Trey,2542600,25429,77,29824,sequential
584,2,Will,2752700,27531,77,29824,sequential
584,3,George,2521300,25217,77,29824,sequential
584,4,Jess,2425900,24265,77,29824,sequential
585,0,Marcus,2589600,25900,77,29824,sequential
585,1,Trey,2398500,23988,77,29824,sequential
585,2,Will,2711000,27114,77,29824,sequential
585,3,George,2391000,23914,77,29824,sequential
585,4,Jess,2764100,27644,77,29824,sequential
586,0,Marcus,3302300,33029,77,29824,sequential
586,1,Trey,2455900,24565,77,29824,sequential
586,2,Will,2366100,23663,77,29824,sequential
586,3,George,2728300,27286,77,29824,sequential
586,4,Jess,2298200,22986,77,29824,sequential
587,0,Marcus,2691500,26918,77,29824,sequential
587,1,Trey,2480800,24811,77,29824,sequential
587,2,Will,2907100,29076,77,29824,sequential
587,3,George,2631700,26321,77,29824,sequential
587,4,Jess,2325500,23258,77,29824,sequential
588,0,Marcus,2943600,29442,77,29824,sequential
588,1,Trey,2885600,28862,79,32136,sequential
588,2,Will,2442900,24433,77,29824,sequential
588,3,George,2242600,22430,77,29824,sequential
588,4,Jess,2676900,26776,77,29824,sequential
589,0,Marcus,2708100,27086,77,29824,sequential
589,1,Trey,2647000,26472,77,29824,sequential
589,2,Will,2904000,29043,77,29824,sequential
589,3,George,2672200,26726,77,29824,sequential
589,4,Jess,2568500,25690,77,29824,sequential
590,0,Marcus,2406400,24068,77,29824,sequential
590,1,Trey,2837300,28378,77,29824,sequential
590,2,Will,2444500,24449,77,29824,sequential
590,3,George,2622600,26231,77,29824,sequential
590,4,Jess,2468100,24686,77,29824,sequential
591,0,Marcus,2563400,25639,77,29824,sequential
591,1,Trey,2475700,24762,77,29824,sequential
591,2,Will,2439700,24402,77,29824,sequential
591,3,George,2567400,25677,77,29824,sequential
591,4,Jess,2836000,28365,77,29824,sequential
592,0,Marcus,2743500,27439,77,29824,sequential
592,1,Trey,2670400,26708,77,29824,sequential
592,2,Will,2280200,22807,77,29824,sequential
592,3,George,2301700,23021,77,29824,sequential
592,4,Jess,2445900,24464,77,29824,sequential
593,0,Marcus,2452000,24524,77,29824,sequential
593,1,Trey,2249600,22500,77,29824,sequential
593,2,Will,2334700,23349,77,29824,sequential
593,3,George,2522500,25228,77,29824,sequential
593,4,Jess,2544200,25447,77,29824,sequential
594,0,Marcus,2515500,25159,77,29824,sequential
594,1,Trey,2277400,22777,77,29824,sequential
594,2,Will,2522900,25233,77,29824,sequential
594,3,George,2223500,22240,77,29824,sequential
594,4,Jess,2613300,26136,77,29824,sequential
595,0,Marcus,2304000,23044,77,29824,sequential
595,1,Trey,2364400,23648,77,29824,sequential
595,2,Will,2553100,25537,77,29824,sequential
595,3,George,2354800,23553,77,29824,sequential
595,4,Jess,2598300,25987,77,29824,sequential
596,0,Marcus,2423200,24236,77,29824,sequential
596,1,Trey,2434800,24354,77,29824,sequential
596,2,Will,2669700,26702,77,29824,sequential
596,3,George,2272700,22730,77,29824,sequential
596,4,Jess,2423500,24239,77,29824,sequential
597,0,Marcus,2377000,23774,77,29824,sequential
597,1,Trey,2367800,23683,77,29824,sequential
597,2,Will,2631500,26320,77,29824,sequential
597,3,George,2577500,25780,77,29824,sequential
597,4,Jess,2461000,24614,77,29824,sequential
598,0,Marcus,2607800,26081,77,29824,sequential
598,1,Trey,2595700,25961,77,29824,sequential
598,2,Will,2606500,26069,77,29824,sequential
598,3,George,2397300,23977,77,29824,sequential
598,4,Jess,2364600,23651,77,29824,sequential
599,0,Marcus,2790200,27905,77,29824,sequential
599,1,Trey,2529300,25296,77,29824,sequential
599,2,Will,2765100,27656,77,29824,sequential
599,3,George,3408800,34092,77,29824,sequential
599,4,Jess,2577700,25780,77,29824,sequential
600,0,Marcus,2823500,28240,77,29824,sequential
600,1,Trey,2607900,26084,77,29824,sequential
600,2,Will,2447700,24483,77,29824,sequential
600,3,George,2293900,22944,77,29824,sequential
600,4,Jess,2497000,24974,77,29824,sequential
601,0,Marcus,2286000,22864,77,29824,sequential
601,1,Trey,2485300,24857,77,29824,sequential
601,2,Will,2452300,24527,77,29824,sequential
601,3,George,2797500,27979,77,29824,sequential
601,4,Jess,2545100,25458,77,29824,sequential
602,0,Marcus,2334000,23344,77,29824,sequential
602,1,Trey,2817600,28179,77,29824,sequential
602,2,Will,2242400,22428,77,29824,sequential
602,3,George,2439100,24395,77,29824,sequential
602,4,Jess,2904900,29053,77,29824,sequential
603,0,Marcus,3427500,34279,77,29824,sequential
603,1,Trey,2492300,24926,77,29824,sequential
603,2,Will,2643400,26440,77,29824,sequential
603,3,George,2708700,27092,77,29824,sequential
603,4,Jess,2506200,25067,77,29824,sequential
604,0,Marcus,2575100,25755,77,29824,sequential
604,1,Trey,2457300,24577,77,29824,sequential
604,2,Will,2548300,25486,77,29824,sequential
604,3,George,2718600,27189,77,29824,sequential
604,4,Jess,2377000,23773,77,29824,sequential
605,0,Marcus,2376500,23768,77,29824,sequential
605,1,Trey,2319300,23198,77,29824,sequential
605,2,Will,2308900,23092,77,29824,sequential
605,3,George,2699800,27002,77,29824,sequential
605,4,Jess,2537500,25379,77,29824,sequential
606,0,Marcus,2829800,28302,77,29824,sequential
606,1,Trey,2570300,25708,77,29824,sequential
606,2,Will,2597500,25979,77,29824,sequential
606,3,George,2478000,24784,77,29824,sequential
606,4,Jess,2994600,29950,77,29824,sequential
607,0,Marcus,2597400,25980,77,29824,sequential
607,1,Trey,2636400,26369,77,29824,sequential
607,2,Will,2274600,22750,77,29824,sequential
607,3,George,2623200,26235,77,29824,sequential
607,4,Jess,2343800,23442,77,29824,sequential
608,0,Marcus,2561600,25621,77,29824,sequential
608,1,Trey,2702400,27029,77,29824,sequential
608,2,Will,2610100,26107,77,29824,sequential
608,3,George,2558600,25588,77,29824,sequential
608,4,Jess,2845100,28455,79,32136,sequential
609,0,Marcus,2617300,26176,77,29824,sequential
609,1,Trey,2611300,26118,77,29824,sequential
609,2,Will,2896400,28969,77,29824,sequential
609,3,George,2627000,26274,77,29824,sequential
609,4,Jess,2792400,27929,77,29824,sequential
610,0,Marcus,2852600,28532,77,29824,sequential
610,1,Trey,2490400,24908,77,29824,sequential
610,2,Will,2449800,24504,77,29824,sequential
610,3,George,2691700,26922,77,29824,sequential
610,4,Jess,2455700,24562,77,29824,sequential
611,0,Marcus,2419700,24202,77,29824,sequential
611,1,Trey,2480100,24805,77,29824,sequential
611,2,Will,2382200,23826,77,29824,sequential
611,3,George,2807400,28078,77,29824,sequential
611,4,Jess,2558300,25588,77,29824,sequential
612,0,Marcus,2576900,25774,77,29824,sequential
612,1,Trey,2524500,25250,77,29824,sequential
612,2,Will,2519500,25198,77,29824,sequential
612,3,George,2743500,27439,77,29824,sequential
612,4,Jess,2229400,22298,77,29824,sequential
613,0,Marcus,2697000,26974,77,29824,sequential
613,1,Trey,2493900,24944,77,29824,sequential
613,2,Will,2533300,25338,77,29824,sequential
613,3,George,2808300,28088,77,29824,sequential
613,4,Jess,2479700,24801,77,29824,sequential
614,0,Marcus,2602500,26028,77,29824,sequential
614,1,Trey,2956900,29572,77,29824,sequential
614,2,Will,2608500,26089,77,29824,sequential
614,3,George,2556700,25571,77,29824,sequential
614,4,Jess,3001400,30018,77,29824,sequential
615,0,Marcus,2218600,22189,77,29824,sequential
615,1,Trey,2407200,24077,77,29824,sequential
615,2,Will,2842900,28433,77,29824,sequential
615,3,George,2842900,28433,77,29824,sequential
615,4,Jess,2383200,23835,77,29824,sequential
616,0,Marcus,2450700,24511,77,29824,sequential
616,1,Trey,2256000,22565,77,29824,sequential
616,2,Will,2588000,25883,77,29824,sequential
616,3,George,2753100,27536,77,29824,sequential
616,4,Jess,2559800,25604,77,29824,sequential
617,0,Marcus,2365700,23661,77,29824,sequential
617,1,Trey,2648000,26485,77,29824,sequential
617,2,Will,2565600,25660,77,29824,sequential
617,3,George,3087800,30881,77,29824,sequential
617,4,Jess,2719500,27199,77,29824,sequential
618,0,Marcus,2215500,22158,77,29824,sequential
618,1,Trey,2539000,25394,77,29824,sequential
618,2,Will,2562200,25627,77,29824,sequential
618,3,George,2599300,25997,77,29824,sequential
618,4,Jess,2238200,22387,77,29824,sequential
619,0,Marcus,2431900,24322,77,29824,sequential
619,1,Trey,2237000,22374,77,29824,sequential
619,2,Will,2340200,23406,77,29824,sequential
619,3,George,2532900,25333,77,29824,sequential
619,4,Jess,2536200,25366,77,29824,sequential
620,0,Marcus,2722400,27228,77,29824,sequential
620,1,Trey,2634400,26348,77,29824,sequential
620,2,Will,2831700,28321,77,29824,sequential
620,3,George,2467100,24674,77,29824,sequential
620,4,Jess,2295900,22962,77,29824,sequential
621,0,Marcus,2460900,24612,77,29824,sequential
621,1,Trey,2314800,23151,77,29824,sequential
621,2,Will,2503100,25033,77,29824,sequential
621,3,George,2228400,22287,77,29824,sequential
621,4,Jess,2965400,29657,77,29824,sequential
622,0,Marcus,2331000,23313,77,29824,sequential
622,1,Trey,2231800,22321,77,29824,sequential
622,2,Will,3605600,36059,77,29824,sequential
622,3,George,2619500,26198,77,29824,sequential
622,4,Jess,2429200,24297,77,29824,sequential
623,0,Marcus,2677500,26778,77,29824,sequential
623,1,Trey,2699500,27000,77,29824,sequential
623,2,Will,2537600,25380,77,29824,sequential
623,3,George,2741100,27417,77,29824,sequential
623,4,Jess,2802000,28025,77,29824,sequential
624,0,Marcus,2676500,26770,77,29824,sequential
624,1,Trey,2678000,26782,77,29824,sequential
624,2,Will,2590100,25905,77,29824,sequential
624,3,George,2835100,28354,77,29824,sequential
624,4,Jess,2606000,26064,77,29824,sequential
625,0,Marcus,2466300,24666,77,29824,sequential
625,1,Trey,2529900,25303,77,29824,sequential
625,2,Will,2680600,26811,77,29824,sequential
625,3,George,2336300,23368,77,29824,sequential
625,4,Jess,2355500,23560,77,29824,sequential
626,0,Marcus,2542500,25430,77,29824,sequential
626,1,Trey,2526500,25269,77,29824,sequential
626,2,Will,2808200,28088,77,29824,sequential
626,3,George,2908100,29083,77,29824,sequential
626,4,Jess,2438700,24391,77,29824,sequential
627,0,Marcus,2703200,27036,77,29824,sequential
627,1,Trey,2536900,25372,77,29824,sequential
627,2,Will,2229800,22302,77,29824,sequential
627,3,George,2415500,24160,77,29824,sequential
627,4,Jess,2231800,22322,77,29824,sequential
628,0,Marcus,2777300,27777,77,29824,sequential
628,1,Trey,2843400,28438,77,29824,sequential
628,2,Will,2355600,23561,77,29824,sequential
628,3,George,2397400,23978,77,29824,sequential
628,4,Jess,2518600,25189,77,29824,sequential
