run,candidate_idx,candidate_name,duration_ns,cpu_cycles,system
3116,3,George,2267700,22680,parallel
3116,4,Jess,2597100,25975,parallel
3117,0,Marcus,2415700,24161,parallel
3117,1,Trey,2316100,23165,parallel
3117,2,Will,3066800,30670,parallel
3117,3,George,2263200,22634,parallel
3117,4,Jess,3089300,30896,parallel
3118,0,Marcus,3540600,35409,parallel
3118,1,Trey,3272600,32730,parallel
3118,2,Will,2386500,23869,parallel
3118,3,George,2328000,23284,parallel
3118,4,Jess,2631200,26316,parallel
3119,0,Marcus,2297600,22980,parallel
3119,1,Trey,2278800,22790,parallel
3119,2,Will,2320200,23206,parallel
3119,3,George,2417600,24180,parallel
3119,4,Jess,2265300,22657,parallel
3120,0,Marcus,3123100,31236,parallel
3120,1,Trey,3017100,30175,parallel
3120,2,Will,3024100,30246,parallel
3120,3,George,3601000,36013,parallel
3120,4,Jess,2817500,28179,parallel
3121,0,Marcus,3687300,36879,parallel
3121,1,Trey,3365900,33664,parallel
3121,2,Will,2840100,28404,parallel
3121,3,George,3756300,37567,parallel
3121,4,Jess,3626500,36270,parallel
3122,0,Marcus,2637400,26378,parallel
3122,1,Trey,2356300,23567,parallel
3122,2,Will,3420900,34214,parallel
3122,3,George,3016700,30170,parallel
3122,4,Jess,3013000,30134,parallel
3123,0,Marcus,3804400,38047,parallel
3123,1,Trey,4341700,43421,parallel
3123,2,Will,3678100,36785,parallel
3123,3,George,3385000,33855,parallel
3123,4,Jess,3707000,37074,parallel
3124,0,Marcus,2326400,23268,parallel
3124,1,Trey,3093700,30940,parallel
3124,2,Will,3509900,35105,parallel
3124,3,George,3454300,34546,parallel
3124,4,Jess,3076300,30767,parallel
3125,0,Marcus,3939700,39402,parallel
3125,1,Trey,2325800,23262,parallel
3125,2,Will,2508100,25085,parallel
3125,3,George,3319100,33194,parallel
3125,4,Jess,2766900,27675,parallel
3126,0,Marcus,3258700,32591,parallel
3126,1,Trey,2283300,22837,parallel
3126,2,Will,2836200,28366,parallel
3126,3,George,2606900,26073,parallel
3126,4,Jess,3321600,33220,parallel
3127,0,Marcus,2263300,22637,parallel
3127,1,Trey,2463800,24642,parallel
3127,2,Will,2347300,23478,parallel
3127,3,George,2283000,22834,parallel
3127,4,Jess,2316100,23164,parallel
3128,0,Marcus,2561700,25620,parallel
3128,1,Trey,2957100,29576,parallel
3128,2,Will,2385300,23856,parallel
3128,3,George,2946400,29468,parallel
3128,4,Jess,2483200,24835,parallel
3129,0,Marcus,2345200,23455,parallel
3129,1,Trey,2288800,22891,parallel
3129,2,Will,2355100,23555,parallel
3129,3,George,2529900,25302,parallel
3129,4,Jess,2573200,25736,parallel
3130,0,Marcus,2339400,23398,parallel
3130,1,Trey,2359900,23602,parallel
3130,2,Will,2805500,28059,parallel
3130,3,George,3135700,31361,parallel
3130,4,Jess,3731500,37320,parallel
3131,0,Marcus,2345600,23460,parallel
3131,1,Trey,2727300,27275,parallel
3131,2,Will,2550900,25513,parallel
3131,3,George,2729000,27295,parallel
3131,4,Jess,2279300,22798,parallel
3132,0,Marcus,2401100,24015,parallel
3132,1,Trey,2292800,22932,parallel
3132,2,Will,2403700,24041,parallel
3132,3,George,2301300,23017,parallel
3132,4,Jess,2273800,22742,parallel
3133,0,Marcus,2359800,23602,parallel
3133,1,Trey,2270700,22711,parallel
3133,2,Will,2258100,22585,parallel
3133,3,George,2262600,22629,parallel
3133,4,Jess,2520800,25210,parallel
3134,0,Marcus,2561000,25614,parallel
3134,1,Trey,2308600,23090,parallel
3134,2,Will,2307200,23075,parallel
3134,3,George,3358500,33588,parallel
3134,4,Jess,3357000,33574,parallel
3135,0,Marcus,2266900,22671,parallel
3135,1,Trey,2585500,25860,parallel
3135,2,Will,2319700,23201,parallel
3135,3,George,2319500,23198,parallel
3135,4,Jess,2448600,24491,parallel
3136,0,Marcus,3164200,31645,parallel
3136,1,Trey,2850300,28507,parallel
3136,2,Will,3634100,36344,parallel
3136,3,George,2510400,25108,parallel
3136,4,Jess,2305900,23062,parallel
3137,0,Marcus,2779100,27795,parallel
3137,1,Trey,3260100,32604,parallel
3137,2,Will,2750300,27507,parallel
3137,3,George,3497900,34984,parallel
3137,4,Jess,2921200,29216,parallel
3138,0,Marcus,2344300,23446,parallel
3138,1,Trey,3736400,37365,parallel
3138,2,Will,2781500,27818,parallel
3138,3,George,2804200,28047,parallel
3138,4,Jess,2776200,27767,parallel
3139,0,Marcus,2824200,28246,parallel
3139,1,Trey,2516400,25169,parallel
3139,2,Will,3534600,35350,parallel
3139,3,George,2908700,29091,parallel
3139,4,Jess,2320000,23203,parallel
3140,0,Marcus,3194300,31948,parallel
3140,1,Trey,2279100,22794,parallel
3140,2,Will,2282200,22827,parallel
3140,3,George,2304400,23048,parallel
3140,4,Jess,3209500,32099,parallel
3141,0,Marcus,2313000,23133,parallel
3141,1,Trey,2431800,24323,parallel
3141,2,Will,2362000,23623,parallel
3141,3,George,2892500,28928,parallel
3141,4,Jess,3020500,30210,parallel
3142,0,Marcus,3396300,33966,parallel
3142,1,Trey,2925800,29262,parallel
3142,2,Will,2941100,29415,parallel
3142,3,George,2891100,28915,parallel
3142,4,Jess,2884300,28848,parallel
3143,0,Marcus,2434300,24347,parallel
3143,1,Trey,2717200,27177,parallel
3143,2,Will,2700600,27011,parallel
3143,3,George,2484500,24850,parallel
3143,4,Jess,2480900,24813,parallel
3144,0,Marcus,3166500,31669,parallel
3144,1,Trey,2350300,23506,parallel
3144,2,Will,2339500,23397,parallel
3144,3,George,2372100,23725,parallel
3144,4,Jess,3640000,36404,parallel
3145,0,Marcus,3168500,31689,parallel
3145,1,Trey,2300700,23011,parallel
3145,2,Will,3061400,30618,parallel
3145,3,George,2343100,23433,parallel
3145,4,Jess,3720900,37213,parallel
3146,0,Marcus,2285300,22857,parallel
3146,1,Trey,2656100,26565,parallel
3146,2,Will,2388200,23887,parallel
3146,3,George,2979000,29795,parallel
3146,4,Jess,2934000,29345,parallel
3147,0,Marcus,2309800,23102,parallel
3147,1,Trey,2275100,22754,parallel
3147,2,Will,3171900,31722,parallel
3147,3,George,3144500,31448,parallel
3147,4,Jess,2295200,22956,parallel
3148,0,Marcus,2516800,25172,parallel
3148,1,Trey,2779000,27794,parallel
3148,2,Will,2777700,27781,parallel
3148,3,George,2297700,22981,parallel
3148,4,Jess,2346500,23468,parallel
3149,0,Marcus,2300600,23011,parallel
3149,1,Trey,3168200,31685,parallel
3149,2,Will,3336600,33372,parallel
3149,3,George,2328300,23285,parallel
3149,4,Jess,2260200,22604,parallel
3150,0,Marcus,3340400,33408,parallel
3150,1,Trey,4126600,41270,parallel
3150,2,Will,3131900,31928,parallel
3150,3,George,4239200,42396,parallel
3150,4,Jess,3764600,37650,parallel
3151,0,Marcus,2254900,22552,parallel
3151,1,Trey,2716700,27171,parallel
3151,2,Will,2282700,22831,parallel
3151,3,George,2559500,25599,parallel
3151,4,Jess,2701500,27020,parallel
3152,0,Marcus,2665700,26661,parallel
3152,1,Trey,2543400,25439,parallel
3152,2,Will,2858400,28588,parallel
3152,3,George,2810700,28111,parallel
3152,4,Jess,2527600,25280,parallel
3153,0,Marcus,2348300,23487,parallel
3153,1,Trey,2343700,23440,parallel
3153,2,Will,2914600,29149,parallel
3153,3,George,2988700,29890,parallel
3153,4,Jess,2309100,23094,parallel
3154,0,Marcus,2501300,25016,parallel
3154,1,Trey,2337300,23377,parallel
3154,2,Will,2344100,23445,parallel
3154,3,George,2370300,23709,parallel
3154,4,Jess,2400700,24012,parallel
3155,0,Marcus,2280900,22812,parallel
3155,1,Trey,2298500,22988,parallel
3155,2,Will,3115700,31162,parallel
3155,3,George,3110800,31111,parallel
3155,4,Jess,2406900,24072,parallel
3156,0,Marcus,2811500,28119,parallel
3156,1,Trey,2854600,28549,parallel
3156,2,Will,2322200,23226,parallel
3156,3,George,2331700,23321,parallel
3156,4,Jess,2352600,23530,parallel
3157,0,Marcus,2297300,22976,parallel
3157,1,Trey,2302900,23032,parallel
3157,2,Will,2333900,23341,parallel
3157,3,George,2425100,24255,parallel
3157,4,Jess,2319800,23201,parallel
3158,0,Marcus,2274800,22751,parallel
3158,1,Trey,2385600,23860,parallel
3158,2,Will,2271100,22715,parallel
3158,3,George,2699400,26999,parallel
3158,4,Jess,2352600,23529,parallel
3159,0,Marcus,3102600,31029,parallel
3159,1,Trey,2808100,28083,parallel
3159,2,Will,2301600,23020,parallel
3159,3,George,2283200,22836,parallel
3159,4,Jess,3640000,36403,parallel
3160,0,Marcus,3000200,30006,parallel
3160,1,Trey,2586700,25871,parallel
3160,2,Will,2904500,29049,parallel
3160,3,George,2769600,27698,parallel
3160,4,Jess,3285000,32853,parallel
3161,0,Marcus,2364400,23648,parallel
3161,1,Trey,2280900,22812,parallel
3161,2,Will,2482800,24832,parallel
3161,3,George,2810300,28106,parallel
3161,4,Jess,2946500,29469,parallel
3162,0,Marcus,3237800,32380,parallel
3162,1,Trey,2287100,22874,parallel
3162,2,Will,2310000,23104,parallel
3162,3,George,3233900,32343,parallel
3162,4,Jess,2322000,23224,parallel
3163,0,Marcus,2292300,22926,parallel
3163,1,Trey,2334100,23345,parallel
3163,2,Will,2283600,22839,parallel
3163,3,George,2280400,22808,parallel
3163,4,Jess,2275000,22754,parallel
3164,0,Marcus,2949800,29501,parallel
3164,1,Trey,2889000,28894,parallel
3164,2,Will,3024700,30251,parallel
3164,3,George,2735900,27362,parallel
3164,4,Jess,2772100,27724,parallel
3165,0,Marcus,4091100,40916,parallel
3165,1,Trey,3444700,34450,parallel
3165,2,Will,3322400,33226,parallel
3165,3,George,2294600,22950,parallel
3165,4,Jess,4069100,40693,parallel
3166,0,Marcus,2832900,28333,parallel
3166,1,Trey,2466200,24666,parallel
3166,2,Will,2357700,23582,parallel
3166,3,George,2686300,26868,parallel
3166,4,Jess,2446900,24472,parallel
3167,0,Marcus,2266100,22664,parallel
3167,1,Trey,2269500,22699,parallel
3167,2,Will,2487200,24875,parallel
3167,3,George,2275200,22756,parallel
3167,4,Jess,2395000,23955,parallel
3168,0,Marcus,2732200,27325,parallel
3168,1,Trey,2499200,24997,parallel
3168,2,Will,2389400,23897,parallel
3168,3,George,2256200,22564,parallel
3168,4,Jess,2969400,29697,parallel
3169,0,Marcus,2530100,25304,parallel
3169,1,Trey,2446900,24473,parallel
3169,2,Will,2540500,25408,parallel
3169,3,George,2324200,23246,parallel
3169,4,Jess,2435300,24357,parallel
3170,0,Marcus,2348800,23491,parallel
3170,1,Trey,2922100,29223,parallel
3170,2,Will,3418800,34192,parallel
3170,3,George,3291300,32917,parallel
3170,4,Jess,3799100,37994,parallel
3171,0,Marcus,2655500,26559,parallel
3171,1,Trey,2295000,22954,parallel
3171,2,Will,2464300,24647,parallel
3171,3,George,2351500,23519,parallel
3171,4,Jess,2675700,26762,parallel
3172,0,Marcus,3209500,32098,parallel
3172,1,Trey,2757500,27578,parallel
3172,2,Will,3291100,32912,parallel
3172,3,George,2811400,28118,parallel
3172,4,Jess,2320200,23208,parallel
3173,0,Marcus,2656200,26566,parallel
3173,1,Trey,2661200,26616,parallel
3173,2,Will,2288700,22891,parallel
3173,3,George,2274100,22744,parallel
3173,4,Jess,2280000,22804,parallel
3174,0,Marcus,2460200,24605,parallel
3174,1,Trey,2286000,22863,parallel
3174,2,Will,2774700,27751,parallel
3174,3,George,2850200,28506,parallel
3174,4,Jess,2580700,25811,parallel
3175,0,Marcus,3143000,31435,parallel
3175,1,Trey,2315100,23155,parallel
3175,2,Will,2702200,27026,parallel
3175,3,George,2307300,23076,parallel
3175,4,Jess,2759300,27597,parallel
3176,0,Marcus,2632500,26328,parallel
3176,1,Trey,2263500,22639,parallel
3176,2,Will,2624400,26248,parallel
3176,3,George,2265600,22660,parallel
3176,4,Jess,2283100,22835,parallel
3177,0,Marcus,3160900,31611,parallel
3177,1,Trey,2985800,29859,parallel
3177,2,Will,3001300,30015,parallel
3177,3,George,3410700,34110,parallel
3177,4,Jess,2832300,28327,parallel
3178,0,Marcus,2881300,28817,parallel
3178,1,Trey,2340400,23408,parallel
3178,2,Will,2290900,22912,parallel
3178,3,George,2966200,29667,parallel
3178,4,Jess,2277500,22779,parallel
3179,0,Marcus,3183200,31836,parallel
3179,1,Trey,2830800,28312,parallel
3179,2,Will,2317400,23177,parallel
3179,3,George,3166000,31664,parallel
3179,4,Jess,2796300,27967,parallel
3180,0,Marcus,2283300,22837,parallel
3180,1,Trey,2277900,22782,parallel
3180,2,Will,2428400,24288,parallel
3180,3,George,2301300,23016,parallel
3180,4,Jess,2551300,25518,parallel
3181,0,Marcus,2359500,23598,parallel
3181,1,Trey,3384900,33853,parallel
3181,2,Will,2270900,22713,parallel
3181,3,George,2709100,27093,parallel
3181,4,Jess,3328900,33293,parallel
3182,0,Marcus,2415700,24161,parallel
3182,1,Trey,2788900,27893,parallel
3182,2,Will,2452300,24527,parallel
3182,3,George,2483000,24835,parallel
3182,4,Jess,2471400,24718,parallel
3183,0,Marcus,3719800,37201,parallel
3183,1,Trey,2802100,28025,parallel
3183,2,Will,2340500,23410,parallel
3183,3,George,2665200,26658,parallel
3183,4,Jess,2899500,28999,parallel
3184,0,Marcus,2839800,28403,parallel
3184,1,Trey,2847200,28475,parallel
3184,2,Will,2637000,26374,parallel
3184,3,George,2885900,28862,parallel
3184,4,Jess,2829500,28300,parallel
3185,0,Marcus,2288200,22885,parallel
3185,1,Trey,2750600,27509,parallel
3185,2,Will,2294500,22949,parallel
3185,3,George,2461300,24617,parallel
3185,4,Jess,2763100,27635,parallel
3186,0,Marcus,2306200,23066,parallel
3186,1,Trey,2784900,27853,parallel
3186,2,Will,2308600,23089,parallel
3186,3,George,3078300,30785,parallel
3186,4,Jess,2587700,25882,parallel
3187,0,Marcus,2275600,22759,parallel
3187,1,Trey,2295000,22954,parallel
3187,2,Will,2550800,25513,parallel
3187,3,George,3381400,33819,parallel
3187,4,Jess,2270600,22710,parallel
3188,0,Marcus,2427200,24277,parallel
3188,1,Trey,2271900,22722,parallel
3188,2,Will,3164200,31643,parallel
3188,3,George,3208100,32085,parallel
3188,4,Jess,2356100,23565,parallel
3189,0,Marcus,2796400,27967,parallel
3189,1,Trey,2300700,23011,parallel
3189,2,Will,2357200,23576,parallel
3189,3,George,2752500,27528,parallel
3189,4,Jess,2467900,24683,parallel
3190,0,Marcus,2500700,25012,parallel
3190,1,Trey,2623100,26235,parallel
3190,2,Will,2585500,25858,parallel
3190,3,George,2722500,27227,parallel
3190,4,Jess,2500800,25011,parallel
3191,0,Marcus,3029100,30294,parallel
3191,1,Trey,2605200,26056,parallel
3191,2,Will,3101200,31016,parallel
3191,3,George,2595300,25957,parallel
3191,4,Jess,2681800,27012,parallel
3192,0,Marcus,3125600,31259,parallel
3192,1,Trey,2622200,26227,parallel
3192,2,Will,3085700,30861,parallel
3192,3,George,2481100,24813,parallel
3192,4,Jess,3137400,31379,parallel
3193,0,Marcus,2308700,23091,parallel
3193,1,Trey,2553200,25536,parallel
3193,2,Will,2629600,26299,parallel
3193,3,George,2898900,28992,parallel
3193,4,Jess,3722500,37228,parallel
3194,0,Marcus,2316800,23172,parallel
3194,1,Trey,2372400,23726,parallel
3194,2,Will,2313500,23140,parallel
3194,3,George,3333000,33334,parallel
3194,4,Jess,3414700,34149,parallel
3195,0,Marcus,2565400,25658,parallel
3195,1,Trey,2452700,24532,parallel
3195,2,Will,2352500,23530,parallel
3195,3,George,2572500,25727,parallel
3195,4,Jess,2260300,22606,parallel
3196,0,Marcus,3958700,39590,parallel
3196,1,Trey,3239600,32399,parallel
3196,2,Will,2295800,22962,parallel
3196,3,George,2713800,27140,parallel
3196,4,Jess,3465100,34654,parallel
3197,0,Marcus,2839300,28397,parallel
3197,1,Trey,2959000,29593,parallel
3197,2,Will,2355200,23556,parallel
3197,3,George,2561700,25621,parallel
3197,4,Jess,2474700,24751,parallel
3198,0,Marcus,3629100,36294,parallel
3198,1,Trey,3852400,38527,parallel
3198,2,Will,2502200,25027,parallel
3198,3,George,2349700,23501,parallel
3198,4,Jess,2328200,23285,parallel
3199,0,Marcus,2285100,22855,parallel
3199,1,Trey,2291400,22918,parallel
3199,2,Will,2326800,23272,parallel
3199,3,George,2501700,25021,parallel
3199,4,Jess,2352500,23528,parallel
3200,0,Marcus,2372900,23733,parallel
3200,1,Trey,2315700,23161,parallel
3200,2,Will,2415800,24162,parallel
3200,3,George,2376600,23771,parallel
3200,4,Jess,2400600,24010,parallel
3201,0,Marcus,2471800,24721,parallel
3201,1,Trey,2892600,28930,parallel
3201,2,Will,2683300,26838,parallel
3201,3,George,2444800,24451,parallel
3201,4,Jess,2683200,26836,parallel
3202,0,Marcus,2823000,28233,parallel
3202,1,Trey,3154600,31550,parallel
3202,2,Will,3531700,35319,parallel
3202,3,George,2280300,22806,parallel
3202,4,Jess,3387600,33878,parallel
3203,0,Marcus,2441700,24421,parallel
3203,1,Trey,2464600,24650,parallel
3203,2,Will,2393600,23940,parallel
3203,3,George,2299800,23002,parallel
3203,4,Jess,2300100,23005,parallel
3204,0,Marcus,2852000,28523,parallel
3204,1,Trey,2303100,23035,parallel
3204,2,Will,2596500,25969,parallel
3204,3,George,2950500,29509,parallel
3204,4,Jess,2810400,28108,parallel
3205,0,Marcus,4271600,42720,parallel
3205,1,Trey,3814900,38152,parallel
3205,2,Will,3926200,39266,parallel
3205,3,George,3946200,39467,parallel
3205,4,Jess,3332000,33323,parallel
3206,0,Marcus,2460300,24607,parallel
3206,1,Trey,3010800,30111,parallel
3206,2,Will,3286300,32867,parallel
3206,3,George,3186300,31864,parallel
3206,4,Jess,2991900,29922,parallel
3207,0,Marcus,2911100,29116,parallel
3207,1,Trey,2582700,25831,parallel
3207,2,Will,3350300,33508,parallel
3207,3,George,2545700,25461,parallel
3207,4,Jess,2831300,28317,parallel
3208,0,Marcus,2716300,27167,parallel
3208,1,Trey,2279100,22795,parallel
3208,2,Will,2831500,28318,parallel
3208,3,George,3196000,31961,parallel
3208,4,Jess,3104000,31044,parallel
3209,0,Marcus,2845400,28459,parallel
3209,1,Trey,2651900,26523,parallel
3209,2,Will,2698900,26992,parallel
3209,3,George,2408300,24087,parallel
3209,4,Jess,2463000,24634,parallel
3210,0,Marcus,2332700,23330,parallel
3210,1,Trey,2356900,23574,parallel
3210,2,Will,2723700,27241,parallel
3210,3,George,2694700,26952,parallel
3210,4,Jess,2875000,28752,parallel
3211,0,Marcus,2881200,28816,parallel
3211,1,Trey,2312100,23124,parallel
3211,2,Will,2268700,22691,parallel
3211,3,George,2797200,27976,parallel
3211,4,Jess,2363700,23641,parallel
3212,0,Marcus,2767600,27679,parallel
3212,1,Trey,2819300,28196,parallel
3212,2,Will,2337100,23374,parallel
3212,3,George,2843500,28438,parallel
3212,4,Jess,2530600,25310,parallel
3213,0,Marcus,2808800,28091,parallel
3213,1,Trey,2630600,26309,parallel
3213,2,Will,2328900,23292,parallel
3213,3,George,2680400,26808,parallel
3213,4,Jess,2891400,28918,parallel
3214,0,Marcus,2753600,27539,parallel
3214,1,Trey,2318700,23190,parallel
3214,2,Will,2308400,23087,parallel
3214,3,George,2302900,23032,parallel
3214,4,Jess,2707000,27074,parallel
3215,0,Marcus,2764200,27647,parallel
3215,1,Trey,3249300,32497,parallel
3215,2,Will,2284500,22847,parallel
3215,3,George,2798800,27991,parallel
3215,4,Jess,3278300,32787,parallel
3216,0,Marcus,2442300,24427,parallel
3216,1,Trey,2933700,29340,parallel
3216,2,Will,3028400,30287,parallel
3216,3,George,2290600,22909,parallel
3216,4,Jess,2490100,24905,parallel
3217,0,Marcus,2923000,29233,parallel
3217,1,Trey,2317500,23178,parallel
3217,2,Will,2282100,22825,parallel
3217,3,George,2373600,23740,parallel
3217,4,Jess,2794300,27946,parallel
3218,0,Marcus,4479600,44799,parallel
3218,1,Trey,3151800,32071,parallel
3218,2,Will,4217500,42178,parallel
3218,3,George,3482600,34829,parallel
3218,4,Jess,3623100,36235,parallel
3219,0,Marcus,3109800,31102,parallel
3219,1,Trey,2361600,23619,parallel
3219,2,Will,2411300,24117,parallel
3219,3,George,2341100,23415,parallel
3219,4,Jess,3142700,31431,parallel
3220,0,Marcus,2282500,22829,parallel
3220,1,Trey,3388700,33891,parallel
3220,2,Will,3277000,32774,parallel
3220,3,George,3374100,33745,parallel
3220,4,Jess,3366900,33673,parallel
3221,0,Marcus,3219800,32202,parallel
3221,1,Trey,2898400,28989,parallel
3221,2,Will,3778700,37791,parallel
3221,3,George,2361500,23619,parallel
3221,4,Jess,2509700,25101,parallel
3222,0,Marcus,2615400,26158,parallel
3222,1,Trey,2576900,25772,parallel
3222,2,Will,2288100,22884,parallel
3222,3,George,2275900,22763,parallel
3222,4,Jess,2365000,23653,parallel
3223,0,Marcus,2337200,23376,parallel
3223,1,Trey,2312400,23128,parallel
3223,2,Will,2773300,27737,parallel
3223,3,George,2844100,28443,parallel
3223,4,Jess,2295900,22963,parallel
3224,0,Marcus,2646600,26470,parallel
3224,1,Trey,2872500,28729,parallel
3224,2,Will,2344600,23450,parallel
3224,3,George,2806900,28073,parallel
3224,4,Jess,2354600,23550,parallel
3225,0,Marcus,2281100,22815,parallel
3225,1,Trey,2677000,26775,parallel
3225,2,Will,2355900,23563,parallel
3225,3,George,2330900,23313,parallel
3225,4,Jess,2783400,27838,parallel
3226,0,Marcus,2923000,29234,parallel
3226,1,Trey,2453500,24538,parallel
3226,2,Will,2350700,23510,parallel
3226,3,George,2822100,28225,parallel
3226,4,Jess,2901800,29021,parallel
3227,0,Marcus,2322000,23223,parallel
3227,1,Trey,2406400,24069,parallel
3227,2,Will,2432800,24332,parallel
3227,3,George,3414500,34148,parallel
3227,4,Jess,3384600,33851,parallel
3228,0,Marcus,3184400,31846,parallel
3228,1,Trey,2798100,27985,parallel
3228,2,Will,2808300,28087,parallel
3228,3,George,2308200,23085,parallel
3228,4,Jess,3246200,32466,parallel
3229,0,Marcus,2535100,25354,parallel
3229,1,Trey,2355200,23556,parallel
3229,2,Will,2872200,28725,parallel
3229,3,George,2333700,23341,parallel
3229,4,Jess,2869800,28702,parallel
3230,0,Marcus,2444300,24447,parallel
3230,1,Trey,3006600,30069,parallel
3230,2,Will,2912200,29126,parallel
3230,3,George,2298800,22991,parallel
3230,4,Jess,2266300,22667,parallel
3231,0,Marcus,2274100,22745,parallel
3231,1,Trey,2275300,22757,parallel
3231,2,Will,3080300,30807,parallel
3231,3,George,3040100,30405,parallel
3231,4,Jess,2340700,23411,parallel
3232,0,Marcus,4498900,44993,parallel
3232,1,Trey,2795400,27957,parallel
3232,2,Will,3898600,38990,parallel
3232,3,George,3415500,34159,parallel
3232,4,Jess,3802700,38031,parallel
3233,0,Marcus,2382600,23830,parallel
3233,1,Trey,2757100,27575,parallel
3233,2,Will,2293900,22943,parallel
3233,3,George,2874700,28751,parallel
3233,4,Jess,2289000,22894,parallel
3234,0,Marcus,2348400,23488,parallel
3234,1,Trey,3240500,32408,parallel
3234,2,Will,2349800,23502,parallel
3234,3,George,2343000,23433,parallel
3234,4,Jess,3234100,32345,parallel
3235,0,Marcus,2831100,28315,parallel
3235,1,Trey,3585100,35855,parallel
3235,2,Will,3994100,39945,parallel
3235,3,George,3796900,37973,parallel
3235,4,Jess,3923900,39242,parallel
3236,0,Marcus,2282200,22825,parallel
3236,1,Trey,2468300,24686,parallel
3236,2,Will,3198400,31987,parallel
3236,3,George,3159500,31600,parallel
3236,4,Jess,2375000,23755,parallel
3237,0,Marcus,2312800,23131,parallel
3237,1,Trey,3075500,30758,parallel
3237,2,Will,2665700,26662,parallel
3237,3,George,2788800,27891,parallel
3237,4,Jess,2368900,23692,parallel
3238,0,Marcus,2622700,26231,parallel
3238,1,Trey,2566000,25664,parallel
3238,2,Will,2683000,26831,parallel
3238,3,George,2338400,23387,parallel
3238,4,Jess,2577600,25778,parallel
3239,0,Marcus,2413900,24142,parallel
3239,1,Trey,2319700,23202,parallel
3239,2,Will,2793700,27940,parallel
3239,3,George,2404900,24052,parallel
3239,4,Jess,2846700,28471,parallel
3240,0,Marcus,2309300,23096,parallel
3240,1,Trey,2292800,22931,parallel
3240,2,Will,3092300,30925,parallel
3240,3,George,2481300,24816,parallel
3240,4,Jess,3031500,30318,parallel
3241,0,Marcus,2736400,27368,parallel
3241,1,Trey,2783300,27837,parallel
3241,2,Will,2904600,29050,parallel
3241,3,George,2767300,27676,parallel
3241,4,Jess,2314800,23151,parallel
3242,0,Marcus,2850600,28510,parallel
3242,1,Trey,2270400,22706,parallel
3242,2,Will,2260300,22607,parallel
3242,3,George,2795900,27963,parallel
3242,4,Jess,2275600,22758,parallel
3243,0,Marcus,2280000,22804,parallel
3243,1,Trey,2560800,25611,parallel
3243,2,Will,2318900,23193,parallel
3243,3,George,2325800,23261,parallel
3243,4,Jess,2323500,23239,parallel
3244,0,Marcus,2335000,23353,parallel
3244,1,Trey,3103800,31042,parallel
3244,2,Will,3138100,31384,parallel
3244,3,George,2275400,22757,parallel
3244,4,Jess,2288300,22887,parallel
3245,0,Marcus,2901700,29021,parallel
3245,1,Trey,2714700,27150,parallel
3245,2,Will,2766500,27669,parallel
3245,3,George,2878300,28787,parallel
3245,4,Jess,2748900,27492,parallel
3246,0,Marcus,2305700,23061,parallel
3246,1,Trey,2352800,23531,parallel
3246,2,Will,2306700,23070,parallel
3246,3,George,3660900,36613,parallel
3246,4,Jess,3708600,37088,parallel
3247,0,Marcus,2300100,23005,parallel
3247,1,Trey,2873900,28743,parallel
3247,2,Will,2311500,23118,parallel
3247,3,George,3107000,31074,parallel
3247,4,Jess,2449100,24495,parallel
3248,0,Marcus,2589800,25903,parallel
3248,1,Trey,2797000,27973,parallel
3248,2,Will,3134100,31346,parallel
3248,3,George,2369600,23700,parallel
3248,4,Jess,3387000,33874,parallel
3249,0,Marcus,2991000,29914,parallel
3249,1,Trey,2414100,24144,parallel
3249,2,Will,3534600,35349,parallel
3249,3,George,2738800,27391,parallel
3249,4,Jess,3383500,33838,parallel
3250,0,Marcus,2772100,27725,parallel
3250,1,Trey,2571500,25719,parallel
3250,2,Will,2282400,22828,parallel
3250,3,George,2299300,22997,parallel
3250,4,Jess,2836900,28373,parallel
3251,0,Marcus,2279700,22800,parallel
3251,1,Trey,3727400,37280,parallel
3251,2,Will,2289400,22898,parallel
3251,3,George,2811900,28122,parallel
3251,4,Jess,4495700,44962,parallel
3252,0,Marcus,2554900,25553,parallel
3252,1,Trey,3650500,36509,parallel
3252,2,Will,2518700,25191,parallel
3252,3,George,2396400,23969,parallel
3252,4,Jess,3573000,35734,parallel
3253,0,Marcus,2602400,26029,parallel
3253,1,Trey,2330500,23309,parallel
3253,2,Will,2479500,24799,parallel
3253,3,George,2841200,28415,parallel
3253,4,Jess,2382100,23824,parallel
3254,0,Marcus,3313400,33137,parallel
3254,1,Trey,3186700,31869,parallel
3254,2,Will,3844400,38448,parallel
3254,3,George,2393800,23942,parallel
3254,4,Jess,3277300,32776,parallel
3255,0,Marcus,2504800,25052,parallel
3255,1,Trey,3288800,32891,parallel
3255,2,Will,3006500,30069,parallel
3255,3,George,2500000,25005,parallel
3255,4,Jess,3815000,38152,parallel
3256,0,Marcus,3688900,36893,parallel
3256,1,Trey,2428100,24285,parallel
3256,2,Will,2804400,28048,parallel
3256,3,George,3487400,34876,parallel
3256,4,Jess,2582400,25828,parallel
3257,0,Marcus,2819200,28195,parallel
3257,1,Trey,2962500,29629,parallel
3257,2,Will,2854000,28543,parallel
3257,3,George,3218800,32193,parallel
3257,4,Jess,2808600,28090,parallel
3258,0,Marcus,2300500,23009,parallel
3258,1,Trey,2591100,25913,parallel
3258,2,Will,2803100,28035,parallel
3258,3,George,2368500,23690,parallel
3258,4,Jess,3061500,30617,parallel
