run,candidate_idx,candidate_name,duration_ns,cpu_cycles,heap_allocs,heap_bytes,system
3223,2,Will,2795100,27956,77,29824,sequential
3223,3,George,2773700,27742,77,29824,sequential
3223,4,Jess,2545000,25455,77,29824,sequential
3224,0,Marcus,2758800,27591,77,29824,sequential
3224,1,Trey,2538800,25393,77,29824,sequential
3224,2,Will,2349400,23497,77,29824,sequential
3224,3,George,2614900,26152,77,29824,sequential
3224,4,Jess,2721300,27217,77,29824,sequential
3225,0,Marcus,2516600,25171,77,29824,sequential
3225,1,Trey,2646200,26465,77,29824,sequential
3225,2,Will,2811200,28116,77,29824,sequential
3225,3,George,2641400,26419,77,29824,sequential
3225,4,Jess,2678900,26792,77,29824,sequential
3226,0,Marcus,2820500,28211,77,29824,sequential
3226,1,Trey,2526900,25272,77,29824,sequential
3226,2,Will,2581200,25817,77,29824,sequential
3226,3,George,2275000,22753,77,29824,sequential
3226,4,Jess,2705600,27060,77,29824,sequential
3227,0,Marcus,2749700,27502,77,29824,sequential
3227,1,Trey,2677700,26781,77,29824,sequential
3227,2,Will,2353300,23536,77,29824,sequential
3227,3,George,2493200,24938,77,29824,sequential
3227,4,Jess,2661100,26616,77,29824,sequential
3228,0,Marcus,2858500,28590,77,29824,sequential
3228,1,Trey,2345500,23460,77,29824,sequential
3228,2,Will,2811800,28122,77,29824,sequential
3228,3,George,2618000,26188,77,29824,sequential
3228,4,Jess,2855900,28562,77,29824,sequential
3229,0,Marcus,2343600,23441,77,29824,sequential
3229,1,Trey,2427400,24279,77,29824,sequential
3229,2,Will,2652100,26525,77,29824,sequential
3229,3,George,2655100,26556,77,29824,sequential
3229,4,Jess,2583500,25839,77,29824,sequential
3230,0,Marcus,2739100,27397,77,29824,sequential
3230,1,Trey,3049700,30500,77,29824,sequential
3230,2,Will,2528000,25283,77,29824,sequential
3230,3,George,2983600,29841,77,29824,sequential
3230,4,Jess,2615200,26156,77,29824,sequential
3231,0,Marcus,2589000,25895,77,29824,sequential
3231,1,Trey,2394300,23946,77,29824,sequential
3231,2,Will,2689600,26901,77,29824,sequential
3231,3,George,2509600,25099,77,29824,sequential
3231,4,Jess,2675200,26756,77,29824,sequential
3232,0,Marcus,2518300,25185,77,29824,sequential
3232,1,Trey,2434900,24353,77,29824,sequential
3232,2,Will,2452300,24527,77,29824,sequential
3232,3,George,2854500,28548,77,29824,sequential
3232,4,Jess,2786200,27868,77,29824,sequential
3233,0,Marcus,2706400,27067,77,29824,sequential
3233,1,Trey,2519500,25199,77,29824,sequential
3233,2,Will,2940000,29405,77,29824,sequential
3233,3,George,2362900,23633,77,29824,sequential
3233,4,Jess,2586200,25866,77,29824,sequential
3234,0,Marcus,2408100,24085,77,29824,sequential
3234,1,Trey,2301900,23023,77,29824,sequential
3234,2,Will,2440700,24411,77,29824,sequential
3234,3,George,2712300,27127,77,29824,sequential
3234,4,Jess,2720500,27209,77,29824,sequential
3235,0,Marcus,2429700,24302,77,29824,sequential
3235,1,Trey,2556300,25566,77,29824,sequential
3235,2,Will,2798600,27992,77,29824,sequential
3235,3,George,2802400,28027,77,29824,sequential
3235,4,Jess,2852300,28528,77,29824,sequential
3236,0,Marcus,2395600,23960,77,29824,sequential
3236,1,Trey,2951100,29516,77,29824,sequential
3236,2,Will,2470400,24708,77,29824,sequential
3236,3,George,2319100,23196,77,29824,sequential
3236,4,Jess,2559100,25597,77,29824,sequential
3237,0,Marcus,2878000,28785,79,32136,sequential
3237,1,Trey,2880900,28815,77,29824,sequential
3237,2,Will,2494700,24952,77,29824,sequential
3237,3,George,2850100,28505,77,29824,sequential
3237,4,Jess,2528800,25291,77,29824,sequential
3238,0,Marcus,2385600,23859,77,29824,sequential
3238,1,Trey,2844300,28447,77,29824,sequential
3238,2,Will,2807400,28078,77,29824,sequential
3238,3,George,2563200,25637,77,29824,sequential
3238,4,Jess,2598600,25989,77,29824,sequential
3239,0,Marcus,2482600,24830,77,29824,sequential
3239,1,Trey,2699100,26996,77,29824,sequential
3239,2,Will,2398600,23989,77,29824,sequential
3239,3,George,2413200,24137,77,29824,sequential
3239,4,Jess,2388400,23886,77,29824,sequential
3240,0,Marcus,2911300,29117,77,29824,sequential
3240,1,Trey,2537000,25375,77,29824,sequential
3240,2,Will,2463800,24643,77,29824,sequential
3240,3,George,3009500,30099,77,29824,sequential
3240,4,Jess,2565800,25662,77,29824,sequential
3241,0,Marcus,2556900,25574,77,29824,sequential
3241,1,Trey,2570500,25710,77,29824,sequential
3241,2,Will,2724700,27251,77,29824,sequential
3241,3,George,2753400,27539,77,29824,sequential
3241,4,Jess,2508200,25085,77,29824,sequential
3242,0,Marcus,3323300,33237,77,29824,sequential
3242,1,Trey,2624900,26254,77,29824,sequential
3242,2,Will,2338000,23384,77,29824,sequential
3242,3,George,2288600,22890,77,29824,sequential
3242,4,Jess,2610300,26107,77,29824,sequential
3243,0,Marcus,2549800,25503,77,29824,sequential
3243,1,Trey,2977500,29778,77,29824,sequential
3243,2,Will,2497000,24974,77,29824,sequential
3243,3,George,2297400,22978,77,29824,sequential
3243,4,Jess,2691000,26913,77,29824,sequential
3244,0,Marcus,2645100,26455,77,29824,sequential
3244,1,Trey,2620000,26205,77,29824,sequential
3244,2,Will,2746500,27470,77,29824,sequential
3244,3,George,2232100,22325,77,29824,sequential
3244,4,Jess,2325100,23254,77,29824,sequential
3245,0,Marcus,2466900,24673,77,29824,sequential
3245,1,Trey,2469600,24699,77,29824,sequential
3245,2,Will,2649200,26496,77,29824,sequential
3245,3,George,2564400,25647,77,29824,sequential
3245,4,Jess,2651100,26516,77,29824,sequential
3246,0,Marcus,2305900,23062,77,29824,sequential
3246,1,Trey,2483900,24843,77,29824,sequential
3246,2,Will,2540600,25410,77,29824,sequential
3246,3,George,2526400,25267,77,29824,sequential
3246,4,Jess,2625500,26258,77,29824,sequential
3247,0,Marcus,2788000,27884,77,29824,sequential
3247,1,Trey,2410500,24109,77,29824,sequential
3247,2,Will,2473900,24745,77,29824,sequential
3247,3,George,2701700,27020,77,29824,sequential
3247,4,Jess,2896600,28969,77,29824,sequential
3248,0,Marcus,2779500,27800,77,29824,sequential
3248,1,Trey,2908000,29083,77,29824,sequential
3248,2,Will,2537500,25380,77,29824,sequential
3248,3,George,2308900,23093,77,29824,sequential
3248,4,Jess,2836300,28368,77,29824,sequential
3249,0,Marcus,2690600,26911,77,29824,sequential
3249,1,Trey,2524600,25249,77,29824,sequential
3249,2,Will,2304300,23046,77,29824,sequential
3249,3,George,2466400,24669,77,29824,sequential
3249,4,Jess,2585800,25861,77,29824,sequential
3250,0,Marcus,2466000,24663,77,29824,sequential
3250,1,Trey,2618900,26192,77,29824,sequential
3250,2,Will,2857600,28582,77,29824,sequential
3250,3,George,2604000,26046,77,29824,sequential
3250,4,Jess,2616000,26164,77,29824,sequential
3251,0,Marcus,2605300,26055,77,29824,sequential
3251,1,Trey,2504400,25048,77,29824,sequential
3251,2,Will,2822800,28234,77,29824,sequential
3251,3,George,2667800,26681,77,29824,sequential
3251,4,Jess,2629800,26302,77,29824,sequential
3252,0,Marcus,2636500,26368,77,29824,sequential
3252,1,Trey,2626700,26272,77,29824,sequential
3252,2,Will,2637500,26380,77,29824,sequential
3252,3,George,2487600,24880,77,29824,sequential
3252,4,Jess,2551400,25517,77,29824,sequential
3253,0,Marcus,2588100,25884,77,29824,sequential
3253,1,Trey,2761100,27615,77,29824,sequential
3253,2,Will,2802700,28033,77,29824,sequential
3253,3,George,2932300,29328,79,32136,sequential
3253,4,Jess,2321900,23222,77,29824,sequential
3254,0,Marcus,2560800,25611,77,29824,sequential
3254,1,Trey,2939600,29400,77,29824,sequential
3254,2,Will,2337400,23378,77,29824,sequential
3254,3,George,2326100,23266,77,29824,sequential
3254,4,Jess,2396300,23966,77,29824,sequential
3255,0,Marcus,2947200,29476,77,29824,sequential
3255,1,Trey,3540400,35409,77,29824,sequential
3255,2,Will,2719900,27204,77,29824,sequential
3255,3,George,2612600,26132,77,29824,sequential
3255,4,Jess,2540200,25406,77,29824,sequential
3256,0,Marcus,2916300,29168,77,29824,sequential
3256,1,Trey,2514700,25151,77,29824,sequential
3256,2,Will,2895100,28955,77,29824,sequential
3256,3,George,2592600,25931,77,29824,sequential
3256,4,Jess,2736700,27373,77,29824,sequential
3257,0,Marcus,2674300,26746,77,29824,sequential
3257,1,Trey,2887000,28873,77,29824,sequential
3257,2,Will,2450100,24507,77,29824,sequential
3257,3,George,2568200,25686,77,29824,sequential
3257,4,Jess,2690400,26908,77,29824,sequential
3258,0,Marcus,2369900,23703,77,29824,sequential
3258,1,Trey,2321900,23222,77,29824,sequential
3258,2,Will,2344200,23446,77,29824,sequential
3258,3,George,2537700,25379,77,29824,sequential
3258,4,Jess,2491100,24916,77,29824,sequential
3259,0,Marcus,2341700,23421,77,29824,sequential
3259,1,Trey,2490300,24907,77,29824,sequential
3259,2,Will,2376200,23766,77,29824,sequential
3259,3,George,2653600,26541,77,29824,sequential
3259,4,Jess,2470700,24711,77,29824,sequential
3260,0,Marcus,2616600,26169,77,29824,sequential
3260,1,Trey,2550500,25509,77,29824,sequential
3260,2,Will,2628000,26284,77,29824,sequential
3260,3,George,2789300,27898,77,29824,sequential
3260,4,Jess,2501400,25017,77,29824,sequential
3261,0,Marcus,2753800,27542,77,29824,sequential
3261,1,Trey,2751200,27514,77,29824,sequential
3261,2,Will,2848700,28492,77,29824,sequential
3261,3,George,2507800,25082,77,29824,sequential
3261,4,Jess,2591200,25917,77,29824,sequential
3262,0,Marcus,2682500,26830,77,29824,sequential
3262,1,Trey,2775400,27758,77,29824,sequential
3262,2,Will,2689200,26897,77,29824,sequential
3262,3,George,2685400,26859,77,29824,sequential
3262,4,Jess,2697300,26978,77,29824,sequential
3263,0,Marcus,2731800,27322,77,29824,sequential
3263,1,Trey,2334200,23345,77,29824,sequential
3263,2,Will,2751900,27522,77,29824,sequential
3263,3,George,2730800,27313,77,29824,sequential
3263,4,Jess,2396900,23974,77,29824,sequential
3264,0,Marcus,2459900,24602,77,29824,sequential
3264,1,Trey,3062200,30626,77,29824,sequential
3264,2,Will,2814900,28155,77,29824,sequential
3264,3,George,2343200,23437,77,29824,sequential
3264,4,Jess,2755400,27560,77,29824,sequential
3265,0,Marcus,2580500,25809,77,29824,sequential
3265,1,Trey,2442300,24427,77,29824,sequential
3265,2,Will,2540300,25408,77,29824,sequential
3265,3,George,2460000,24603,77,29824,sequential
3265,4,Jess,2576900,25772,77,29824,sequential
3266,0,Marcus,2541800,25421,77,29824,sequential
3266,1,Trey,2327100,23274,77,29824,sequential
3266,2,Will,2359800,23603,77,29824,sequential
3266,3,George,2884300,28847,77,29824,sequential
3266,4,Jess,2274100,22745,77,29824,sequential
3267,0,Marcus,2609500,26099,77,29824,sequential
3267,1,Trey,2443400,24438,77,29824,sequential
3267,2,Will,2561600,25621,77,29824,sequential
3267,3,George,2498900,24993,77,29824,sequential
3267,4,Jess,2715600,27160,77,29824,sequential
3268,0,Marcus,2694700,26951,77,29824,sequential
3268,1,Trey,2708300,27089,77,29824,sequential
3268,2,Will,2871000,28714,77,29824,sequential
3268,3,George,2548800,25493,77,29824,sequential
3268,4,Jess,2554400,25547,77,29824,sequential
3269,0,Marcus,2525300,25256,77,29824,sequential
3269,1,Trey,2479800,24802,77,29824,sequential
3269,2,Will,2553700,25541,77,29824,sequential
3269,3,George,2561400,25619,77,29824,sequential
3269,4,Jess,2898400,28987,77,29824,sequential
3270,0,Marcus,2469500,24700,77,29824,sequential
3270,1,Trey,2476900,25354,79,32136,sequential
3270,2,Will,2271400,22718,80,30680,sequential
3270,3,George,2276900,22772,77,29824,sequential
3270,4,Jess,2264900,22652,77,29824,sequential
3271,0,Marcus,2574000,25743,77,29824,sequential
3271,1,Trey,2640500,26411,77,29824,sequential
3271,2,Will,2770000,27704,77,29824,sequential
3271,3,George,2696100,26964,77,29824,sequential
3271,4,Jess,2784400,27850,77,29824,sequential
3272,0,Marcus,2746400,27468,77,29824,sequential
3272,1,Trey,2367200,23674,77,29824,sequential
3272,2,Will,2461400,24619,77,29824,sequential
3272,3,George,2627000,26273,77,29824,sequential
3272,4,Jess,2349600,23498,77,29824,sequential
3273,0,Marcus,2412700,24132,77,29824,sequential
3273,1,Trey,2661500,26619,77,29824,sequential
3273,2,Will,2574400,25748,77,29824,sequential
3273,3,George,2618100,26186,77,29824,sequential
3273,4,Jess,2590300,25907,77,29824,sequential
3274,0,Marcus,2508700,25092,77,29824,sequential
3274,1,Trey,2620100,26205,77,29824,sequential
3274,2,Will,2510000,25105,77,29824,sequential
3274,3,George,2701800,27024,77,29824,sequential
3274,4,Jess,2741500,27419,77,29824,sequential
3275,0,Marcus,2436900,24374,77,29824,sequential
3275,1,Trey,2302000,23024,77,29824,sequential
3275,2,Will,2398700,23992,77,29824,sequential
3275,3,George,2564300,25648,77,29824,sequential
3275,4,Jess,2595400,25958,77,29824,sequential
3276,0,Marcus,2253500,22539,77,29824,sequential
3276,1,Trey,2780400,27808,77,29824,sequential
3276,2,Will,2636000,26365,77,29824,sequential
3276,3,George,2555500,25560,77,29824,sequential
3276,4,Jess,2845700,28461,77,29824,sequential
3277,0,Marcus,2349600,23501,77,29824,sequential
3277,1,Trey,2326800,23271,77,29824,sequential
3277,2,Will,2330800,23311,77,29824,sequential
3277,3,George,2540300,25406,77,29824,sequential
3277,4,Jess,2364100,23646,77,29824,sequential
3278,0,Marcus,2544900,25453,77,29824,sequential
3278,1,Trey,2774200,27746,77,29824,sequential
3278,2,Will,2353600,23541,77,29824,sequential
3278,3,George,2474900,24754,77,29824,sequential
3278,4,Jess,2752800,27531,77,29824,sequential
3279,0,Marcus,2681600,26819,77,29824,sequential
3279,1,Trey,2420500,24210,77,29824,sequential
3279,2,Will,2685700,26861,77,29824,sequential
3279,3,George,2805200,28058,77,29824,sequential
3279,4,Jess,2517300,25179,77,29824,sequential
3280,0,Marcus,2268100,22684,77,29824,sequential
3280,1,Trey,2500700,25011,77,29824,sequential
3280,2,Will,2621800,26221,77,29824,sequential
3280,3,George,2660400,26608,77,29824,sequential
3280,4,Jess,2585400,25860,77,29824,sequential
3281,0,Marcus,2558000,25584,77,29824,sequential
3281,1,Trey,2699300,26998,77,29824,sequential
3281,2,Will,2742300,27430,77,29824,sequential
3281,3,George,2272700,22731,77,29824,sequential
3281,4,Jess,2492700,24932,77,29824,sequential
3282,0,Marcus,2689400,26897,77,29824,sequential
3282,1,Trey,2482900,24833,77,29824,sequential
3282,2,Will,2568700,25691,77,29824,sequential
3282,3,George,2584600,25849,77,29824,sequential
3282,4,Jess,2580300,25806,77,29824,sequential
3283,0,Marcus,2492900,24934,77,29824,sequential
3283,1,Trey,2272100,22725,77,29824,sequential
3283,2,Will,2573400,25739,77,29824,sequential
3283,3,George,2429300,24298,77,29824,sequential
3283,4,Jess,2635200,26355,77,29824,sequential
3284,0,Marcus,2523500,25240,77,29824,sequential
3284,1,Trey,2455700,24562,77,29824,sequential
3284,2,Will,2667200,26678,77,29824,sequential
3284,3,George,2854100,28546,77,29824,sequential
3284,4,Jess,2631200,26316,77,29824,sequential
3285,0,Marcus,2398400,23987,77,29824,sequential
3285,1,Trey,2374400,23747,77,29824,sequential
3285,2,Will,2661000,26614,77,29824,sequential
3285,3,George,2394100,23946,77,29824,sequential
3285,4,Jess,2415400,24158,77,29824,sequential
3286,0,Marcus,2236700,22372,77,29824,sequential
3286,1,Trey,2649600,26499,77,29824,sequential
3286,2,Will,2243800,22442,77,29824,sequential
3286,3,George,2381200,23816,79,32136,sequential
3286,4,Jess,2676200,26767,80,30680,sequential
3287,0,Marcus,2554800,25552,77,29824,sequential
3287,1,Trey,2506600,25070,77,29824,sequential
3287,2,Will,2540000,25406,77,29824,sequential
3287,3,George,2807300,28078,77,29824,sequential
3287,4,Jess,2331900,23323,77,29824,sequential
3288,0,Marcus,2787200,27876,77,29824,sequential
3288,1,Trey,3249800,32502,79,30000,sequential
3288,2,Will,2652300,26528,77,29824,sequential
3288,3,George,2597800,25982,77,29824,sequential
3288,4,Jess,2590300,25907,77,29824,sequential
3289,0,Marcus,2656000,26565,77,29824,sequential
3289,1,Trey,2538100,25385,77,29824,sequential
3289,2,Will,2537700,25383,77,29824,sequential
3289,3,George,2581300,25817,77,29824,sequential
3289,4,Jess,2460200,24606,77,29824,sequential
3290,0,Marcus,2484400,24849,77,29824,sequential
3290,1,Trey,2350900,23513,77,29824,sequential
3290,2,Will,2280200,22806,77,29824,sequential
3290,3,George,2443000,24433,77,29824,sequential
3290,4,Jess,2534700,25349,77,29824,sequential
3291,0,Marcus,2553700,25542,77,29824,sequential
3291,1,Trey,2600400,26009,77,29824,sequential
3291,2,Will,2479800,24803,77,29824,sequential
3291,3,George,2602600,26030,77,29824,sequential
3291,4,Jess,2316600,23171,77,29824,sequential
3292,0,Marcus,2280200,22805,77,29824,sequential
3292,1,Trey,2270500,22709,77,29824,sequential
3292,2,Will,2506000,25065,77,29824,sequential
3292,3,George,2382600,23832,77,29824,sequential
3292,4,Jess,2599300,25997,77,29824,sequential
3293,0,Marcus,3034400,30348,77,29824,sequential
3293,1,Trey,2509800,25104,77,29824,sequential
3293,2,Will,2889500,28898,77,29824,sequential
3293,3,George,2550900,25512,77,29824,sequential
3293,4,Jess,2331600,23321,77,29824,sequential
3294,0,Marcus,2343000,23436,77,29824,sequential
3294,1,Trey,2707700,27081,77,29824,sequential
3294,2,Will,2490500,24909,77,29824,sequential
3294,3,George,2293600,22939,77,29824,sequential
3294,4,Jess,2399400,23998,77,29824,sequential
3295,0,Marcus,2724600,27252,77,29824,sequential
3295,1,Trey,2315700,23162,77,29824,sequential
3295,2,Will,2598600,25991,77,29824,sequential
3295,3,George,2670000,26705,77,29824,sequential
3295,4,Jess,2713400,27138,77,29824,sequential
3296,0,Marcus,2565000,25655,77,29824,sequential
3296,1,Trey,2410500,24110,77,29824,sequential
3296,2,Will,2755000,27554,77,29824,sequential
3296,3,George,2491000,24918,77,29824,sequential
3296,4,Jess,2576800,25773,77,29824,sequential
3297,0,Marcus,2427900,24282,77,29824,sequential
3297,1,Trey,2593600,25940,77,29824,sequential
3297,2,Will,2472000,24723,77,29824,sequential
3297,3,George,2477400,24777,77,29824,sequential
3297,4,Jess,2570000,25704,77,29824,sequential
3298,0,Marcus,2603700,26040,77,29824,sequential
3298,1,Trey,2520800,25211,77,29824,sequential
3298,2,Will,2664700,26652,77,29824,sequential
3298,3,George,2909400,29098,77,29824,sequential
3298,4,Jess,2433500,24339,77,29824,sequential
3299,0,Marcus,3000300,30007,77,29824,sequential
3299,1,Trey,2387900,23882,77,29824,sequential
3299,2,Will,2813600,28139,77,29824,sequential
3299,3,George,2295800,22963,77,29824,sequential
3299,4,Jess,2519800,25203,77,29824,sequential
3300,0,Marcus,2721000,27213,77,29824,sequential
3300,1,Trey,2364300,23646,77,29824,sequential
3300,2,Will,2883800,28842,77,29824,sequential
3300,3,George,3065700,30661,77,29824,sequential
3300,4,Jess,2678500,26790,77,29824,sequential
3301,0,Marcus,2530300,25307,77,29824,sequential
3301,1,Trey,2938500,29389,77,29824,sequential
3301,2,Will,2496900,24974,77,29824,sequential
3301,3,George,2232900,22333,77,29824,sequential
3301,4,Jess,2476200,24766,77,29824,sequential
3302,0,Marcus,2395800,23962,77,29824,sequential
3302,1,Trey,2554200,25545,77,29824,sequential
3302,2,Will,2914800,29153,77,29824,sequential
3302,3,George,2651700,26522,77,29824,sequential
3302,4,Jess,2577600,25780,77,29824,sequential
3303,0,Marcus,2441900,24425,77,29824,sequential
3303,1,Trey,2385300,23857,77,29824,sequential
3303,2,Will,2532200,25325,79,32136,sequential
3303,3,George,2588100,25887,77,29824,sequential
3303,4,Jess,2622900,26233,77,29824,sequential
3304,0,Marcus,2694600,26951,77,29824,sequential
3304,1,Trey,2788100,27885,77,29824,sequential
3304,2,Will,2882200,28827,77,29824,sequential
3304,3,George,2247500,22478,77,29824,sequential
3304,4,Jess,2656400,26566,77,29824,sequential
3305,0,Marcus,2737700,27383,77,29824,sequential
3305,1,Trey,2348800,23493,77,29824,sequential
3305,2,Will,2380700,23809,77,29824,sequential
3305,3,George,2490700,24911,77,29824,sequential
3305,4,Jess,2679700,26803,77,29824,sequential
3306,0,Marcus,2589300,25897,77,29824,sequential
3306,1,Trey,2462500,24630,77,29824,sequential
3306,2,Will,2431400,24317,77,29824,sequential
3306,3,George,2261500,22618,77,29824,sequential
3306,4,Jess,2226100,22264,77,29824,sequential
3307,0,Marcus,2257200,22576,77,29824,sequential
3307,1,Trey,2469400,24699,77,29824,sequential
3307,2,Will,2943600,29440,77,29824,sequential
3307,3,George,3034500,30350,77,29824,sequential
3307,4,Jess,2318000,23184,77,29824,sequential
3308,0,Marcus,2305500,23059,77,29824,sequential
3308,1,Trey,2555200,25556,77,29824,sequential
3308,2,Will,2854100,28550,77,29824,sequential
3308,3,George,2681800,26822,77,29824,sequential
3308,4,Jess,2425400,24257,77,29824,sequential
3309,0,Marcus,2664800,26650,77,29824,sequential
3309,1,Trey,2608800,26091,77,29824,sequential
3309,2,Will,2731300,27316,77,29824,sequential
3309,3,George,2480200,24807,77,29824,sequential
3309,4,Jess,2777900,27785,77,29824,sequential
3310,0,Marcus,2641900,26424,77,29824,sequential
3310,1,Trey,2630900,26313,77,29824,sequential
3310,2,Will,2696600,26971,77,29824,sequential
3310,3,George,2613700,26140,77,29824,sequential
3310,4,Jess,2668800,26692,77,29824,sequential
3311,0,Marcus,2468600,24691,77,29824,sequential
3311,1,Trey,2689800,26903,77,29824,sequential
3311,2,Will,2548200,25486,77,29824,sequential
3311,3,George,2678200,26787,77,29824,sequential
3311,4,Jess,2699700,27002,77,29824,sequential
3312,0,Marcus,2913500,29140,77,29824,sequential
3312,1,Trey,2903200,29038,77,29824,sequential
3312,2,Will,2311800,23122,77,29824,sequential
3312,3,George,2379300,23797,77,29824,sequential
3312,4,Jess,2456700,24571,77,29824,sequential
3313,0,Marcus,2440000,24404,77,29824,sequential
3313,1,Trey,2592900,25934,77,29824,sequential
3313,2,Will,2800100,28006,77,29824,sequential
3313,3,George,2500900,25013,77,29824,sequential
3313,4,Jess,2592300,25926,77,29824,sequential
3314,0,Marcus,3051400,30518,77,29824,sequential
3314,1,Trey,2518100,25186,77,29824,sequential
3314,2,Will,2574000,25744,77,29824,sequential
3314,3,George,3330200,33307,77,29824,sequential
3314,4,Jess,2415100,24155,77,29824,sequential
3315,0,Marcus,2555000,25554,77,29824,sequential
3315,1,Trey,2642200,26426,77,29824,sequential
3315,2,Will,2538500,25389,77,29824,sequential
3315,3,George,2791500,27920,77,29824,sequential
3315,4,Jess,2549000,25494,77,29824,sequential
3316,0,Marcus,2307400,23076,77,29824,sequential
3316,1,Trey,2577900,25783,77,29824,sequential
3316,2,Will,2499900,25003,77,29824,sequential
3316,3,George,2550200,25505,77,29824,sequential
3316,4,Jess,2548100,25486,77,29824,sequential
3317,0,Marcus,2519500,25199,77,29824,sequential
3317,1,Trey,2275700,22761,77,29824,sequential
3317,2,Will,2634100,26345,77,29824,sequential
3317,3,George,2576500,25768,77,29824,sequential
3317,4,Jess,2574900,25753,77,29824,sequential
3318,0,Marcus,2504200,25047,77,29824,sequential
3318,1,Trey,2276400,22768,77,29824,sequential
3318,2,Will,2239000,22392,77,29824,sequential
3318,3,George,2618300,26187,77,29824,sequential
3318,4,Jess,2613500,26140,77,29824,sequential
3319,0,Marcus,2480100,24804,77,29824,sequential
3319,1,Trey,2449900,24504,77,29824,sequential
3319,2,Will,2656400,26569,77,29824,sequential
3319,3,George,2706700,27073,77,29824,sequential
3319,4,Jess,2867400,28679,77,29824,sequential
3320,0,Marcus,2885900,28864,79,32136,sequential
3320,1,Trey,2864000,28646,77,29824,sequential
3320,2,Will,2621600,26219,77,29824,sequential
3320,3,George,3972200,39727,77,29824,sequential
3320,4,Jess,2799500,27998,77,29824,sequential
3321,0,Marcus,2554400,25547,77,29824,sequential
3321,1,Trey,2876800,28773,77,29824,sequential
3321,2,Will,2746800,27472,77,29824,sequential
3321,3,George,2799000,27996,77,29824,sequential
3321,4,Jess,2790800,27914,77,29824,sequential
3322,0,Marcus,2616400,26170,77,29824,sequential
3322,1,Trey,2410000,24105,77,29824,sequential
3322,2,Will,2646700,26470,77,29824,sequential
3322,3,George,2686900,26871,77,29824,sequential
3322,4,Jess,2542100,25423,77,29824,sequential
3323,0,Marcus,2514400,25147,77,29824,sequential
3323,1,Trey,2493200,24936,77,29824,sequential
3323,2,Will,2750900,27513,77,29824,sequential
3323,3,George,2698400,26989,77,29824,sequential
3323,4,Jess,2502700,25032,77,29824,sequential
3324,0,Marcus,2541000,25413,77,29824,sequential
3324,1,Trey,2982800,29832,77,29824,sequential
3324,2,Will,2772300,27728,77,29824,sequential
3324,3,George,2365800,23662,77,29824,sequential
3324,4,Jess,2740300,27406,77,29824,sequential
3325,0,Marcus,2695200,26957,77,29824,sequential
3325,1,Trey,2826400,28268,77,29824,sequential
3325,2,Will,2718200,27189,77,29824,sequential
3325,3,George,2593300,25937,77,29824,sequential
3325,4,Jess,2414900,24153,77,29824,sequential
3326,0,Marcus,2433400,24337,77,29824,sequential
3326,1,Trey,2678900,26793,77,29824,sequential
3326,2,Will,2483400,24839,77,29824,sequential
3326,3,George,2625000,26255,77,29824,sequential
3326,4,Jess,2616500,26169,77,29824,sequential
3327,0,Marcus,2731900,27324,77,29824,sequential
3327,1,Trey,2644000,26446,77,29824,sequential
3327,2,Will,2839300,28398,77,29824,sequential
3327,3,George,2810500,28109,77,29824,sequential
3327,4,Jess,2715700,27161,77,29824,sequential
3328,0,Marcus,2508800,25092,77,29824,sequential
3328,1,Trey,2393900,23943,77,29824,sequential
3328,2,Will,2357900,23582,77,29824,sequential
3328,3,George,2535000,25353,77,29824,sequential
3328,4,Jess,2324300,23248,77,29824,sequential
3329,0,Marcus,2722700,27232,77,29824,sequential
3329,1,Trey,2454600,24550,77,29824,sequential
3329,2,Will,2840500,28410,77,29824,sequential
3329,3,George,2336900,23373,77,29824,sequential
3329,4,Jess,2268400,22687,77,29824,sequential
3330,0,Marcus,2666100,26665,77,29824,sequential
3330,1,Trey,2556100,25566,77,29824,sequential
3330,2,Will,2489100,24894,77,29824,sequential
3330,3,George,2505100,25057,77,29824,sequential
3330,4,Jess,2536800,25373,77,29824,sequential
3331,0,Marcus,2761900,27625,77,29824,sequential
3331,1,Trey,2534700,25351,77,29824,sequential
3331,2,Will,2746300,27467,77,29824,sequential
3331,3,George,2831100,28316,77,29824,sequential
3331,4,Jess,2676900,26774,77,29824,sequential
3332,0,Marcus,2570100,25706,77,29824,sequential
3332,1,Trey,2630500,26312,77,29824,sequential
3332,2,Will,2819700,28200,77,29824,sequential
3332,3,George,2706200,27065,77,29824,sequential
3332,4,Jess,2679100,26796,77,29824,sequential
3333,0,Marcus,2736300,27368,77,29824,sequential
3333,1,Trey,2323600,23240,77,29824,sequential
3333,2,Will,2546400,25469,77,29824,sequential
3333,3,George,2744300,27447,77,29824,sequential
3333,4,Jess,2449500,24500,77,29824,sequential
3334,0,Marcus,2349700,23501,77,29824,sequential
3334,1,Trey,2752200,27527,77,29824,sequential
3334,2,Will,2580200,25806,77,29824,sequential
3334,3,George,2970700,29712,77,29824,sequential
3334,4,Jess,2644300,26449,77,29824,sequential
3335,0,Marcus,2439000,24394,77,29824,sequential
3335,1,Trey,2901700,29021,77,29824,sequential
3335,2,Will,2539800,25401,77,29824,sequential
3335,3,George,2321700,23222,77,29824,sequential
3335,4,Jess,2298700,22991,77,29824,sequential
3336,0,Marcus,2485900,24864,77,29824,sequential
3336,1,Trey,2665300,26659,77,29824,sequential
3336,2,Will,2545600,25461,77,29824,sequential
3336,3,George,2395800,23962,77,29824,sequential
